apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Pasvalio - Panevėžio,1934 12 13,,Nebuvo,,Jonas ČIULEVIČIUS,"Akademijos mstl. , Kauno raj.",,,,Naujoji sąjunga (socialliberalai),,,,Nėra,Neturi
Biržų - Kupiškio,1955 11 26,Netekėjusi,Nebuvo,"Valstybinis turizmo departamentas, direktoriaus pavaduotoja",Nijolė STATKUTĖ,Vilnius ,"1981 - Vilniaus universitetas, chemija",Filosofinė literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Biržų - Kupiškio,1954 10 08,,Nebuvo,"Biržų VšĮ ligoninė, gydytojas-chirurgas",Leonidas SOLOGUBOVAS,"Biržai , Biržų raj.",,,,Lietuvos liberalų sąjunga,,,Prancūzų,Nėra,Neturi
Biržų - Kupiškio,1967 01 05,,Nebuvo,"Biržų rajono savivaldybė, mero pavaduotojas",Kęstutis SLAVINSKAS,"Biržai , Biržų raj.","1992 - Kūno kultūros akademija, pedagogas",Dviračių sportas,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Biržų - Kupiškio,1950 03 11,Vedęs,Nebuvo,"UAB ""Biržų žemtiekimas"", direktorius",Viktoras RINKEVIČIUS,"Biržai , Biržų raj.","1982 - LŽŪA, Žemės ūkio ir mechanizacijos fakultetas, Inžinierius-mechanikas;1969 - Joniškėlio žemės ūkio technikumas, Technikas mechanikas",Medžioklė,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Biržų - Kupiškio,1953 11 14,Ištekėjusi,Nebuvo,"VĮ Kupiškio PASP centras, gydytoja",Milda NARMONTIENĖ,"Kupiškis , Kupiškio raj.","1982 - Kauno medicinos institutas, gydytoja",,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Biržų - Kupiškio,1942 10 13,,Nebuvo,"UAB ""Genuva"", sargas",Povilas MIKAŠIS,"S.Trakų k. , Trakų raj.","1976 - Leningrado celiuliozės ir popieriaus pramonės institutas, inžinierius mechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Biržų - Kupiškio,1942 01 02,,Nebuvo,"LR Seimas, kanceliarijos vadovas",Arvydas KREGŽDĖ,Vilnius ,"1975 - Kauno politechnikos institutas - Vilniaus filialas, inžinierius elektrikas",Kultūra,,Išsikėlė pats,,,Anglų,Nėra,Neturi
Biržų - Kupiškio,1959 07 18,Vedęs,Nebuvo,"Lietuvos žemės ūkio konsultavimo tarnyba, Biržų r. konsultavimo biuro vedėjas, agronomas konsultantas",Ruslanas KOLOMAKAS,"Biržai , Biržų raj.","1998 - Lietuvos žemės ūkio universitetas, agronomija",Grybavimas,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Biržų - Kupiškio,1949 11 20,,Nebuvo,"VSDFV Biržų rajono skyrius, Skyriaus vedėja",Regina GRICIŪNIENĖ,"Biržai , Biržų raj.","1976 - Vilniaus uviversitetas, teisininkas",Filosofinė literatūra,,Išsikėlė pati,,,Anglų,Nėra,Neturi
Biržų - Kupiškio,1952 01 28,Vedęs,Nebuvo,"UAB ""Sibena"", direktorius",Virginijus DYRA,Kaunas ,"1987 - Gomelio kooperacijos institutas, prekybos žinovas darbo organizatorius",Knygos,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1952 05 16,Vedęs,Nebuvo,"Lietuvos Respublikos Prezidentūra, Prezidento Algirdo Brazausko referentas",Antanas VALYS,"Kretinga , Kretingos raj.","1974 - Vilniaus universitetas, ekonomistas",Kelionės,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1950 06 18,Išsiskyręs,Nebuvo,"A.Stakio batų taisykla ""Šaltinėlis"", savininkas",Algimantas STAKYS,"Pašventupio k. , Anykščių raj.","1976 - Kauno politechnikumas, technikas statybininkas",Žūklė,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1939 04 01,Našlė,Nebuvo,pensininkė,Ona SIMANAVIČIENĖ,Akmenės raj. ,"1962 - Žemės ūkio universitetas, mokslinis agronomas",Diskusijos,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Anykščių - Kupiškio,1945 09 16,Vedęs,Nebuvo,"Vilniaus savivaldybės viršuliškių seniūnija, statybos priežiūros inžinierius (panaikintos 2000 06 31)",Kornelijus PAPŠYS,Vilnius ,"1981 - VISI, PCS",Kompiuterinė grafika,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1960 12 08,Vedęs,Nebuvo,"Anykščių raj. A.Vienuolio gimnazija, direktorius",Saulius NEFAS,"Anykščiai , Anykščių raj.","1983 - Vilniaus pedagoginis universitetas, istorijos mokytojas",Krepšinis,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Anykščių - Kupiškio,1957 06 14,Vedęs,Nebuvo,"Tikroji ūkinė bendrija ""Salda"", Vilniaus skyriaus direktorius",Vytautas JANULIS,Vilnius ,"1981 - Vilniaus universitetas, darbo ekonomika",Fotografija,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1959 05 26,Vedęs,Nebuvo,"VĮ Regionų plėtros konsultacijos, prezidentas",Audris GRYBAUSKAS,Vilnius ,"Lietuvos teisės akademija, Viešasis administravimas;1999 - Sel-Con-Oy (Suomija), Verslo vadyba;1982 - Lietuvos konservatorija, Kompozicija-fortepijonas;1977 - Vilniaus S. Nėries vid. mokykla",Kelionės,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1961 10 29,Vedęs,Nebuvo,"UAB ""Kelionių panorama""",Vytautas DUKNAUSKAS,Vilnius ,"1984 - Gedimino technikos universitetas, ekonomistas",,,Tėvynės liaudies partija,,,Anglų,Nėra,Neturi
Anykščių - Kupiškio,1952 04 03,,Nebuvo,"Vilniaus Vingio vid. mokykla, etikos vyr. mokytojas",Michailas BUGAKOVAS,Vilnius ,"1977 - Leningrado valstybinis universitetas, filosofijos fakultetas","Filosofinė, politologinė literatūra",,Lietuvos socialistų partija,,,Rusų,Nėra,Neturi
Anykščių - Kupiškio,1955 11 21,Vedęs,Nebuvo,"Anykščių raj. žemės ūkio skyrius, vedėjas",Antanas BAURA,"Anykščiai , Anykščių raj.","1979 - LŽŪA, Agronomas",Daržininkystė,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Rokiškio,1951 04 10,Vedęs,Nebuvo,"Akcinė bendrovė ""Obelių aliejus"", Direktorius komercijai",Vytautas SAULIS,"Bajorų k. , Rokiškio raj.","1974 - Lietuvos žemės ūkio akademija, inžinierius-mechanikas",Grybavimas,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Rokiškio,1956 04 03,Ištekėjusi,Nebuvo,"Rokiškio PASPC, Obelių ambulatorija, bendros praktikos gydytoja",Irena SAIKALIENĖ,"Obeliai , Rokiškio raj.","1994 - Vilniaus universitetas, bendrosios praktikos gydytoja;1981 - Vilniaus universitetas, Medicinos fakultetas, pediatrė",Iškylavimas,,Lietuvos krikščionių demokratų partija,,,Prancūzų,Nėra,Neturi
Rokiškio,1955 03 31,Vedęs,Nebuvo,"Lietuvos pienininkų asociacija ""Pieno centras"", prezidentas",Alvydas RAMANAUSKAS,Vilnius ,"1978 - Gedimino technikos universitetas (VISI), statybos ir kelių mašinų bei įrengimų inžinierius mechanikas",Buities darbai,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Rokiškio,1939 05 20,Vedęs,Nebuvo,"UAB ""Vilniaus autobusų parkas"", darbininkų sąjungos pirmininkas",Jonas PETRAŠKA,Vilnius ,"1967 - KPI I-as kursas nebaigtas;1966 - Vilniaus 7 vid. m-kla, vairuotojas",Bėgiojimas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Rokiškio,1964 08 21,Vedęs,Nebuvo,"Rokiškio rajono savivaldybė, mero pavaduotojas",Gediminas MATIEKUS,"Rokiškis , Rokiškio raj.","1994 - Šiaulių pedagoginis universitetas, lietuvių kalbos mokytojas;1990 - Vilniaus pedagoginis universitetas, rusų kalbos mokytojas",Literatūra,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Rokiškio,1955 12 20,Vedęs,Nebuvo,"AB ""Lietuvos žemės ūkio bankas"" Rokiškio skyrius, valdytojas",Vytautas MASIULIS,"Rokiškis , Rokiškio raj.","1985 - Vilniaus inžnierinis statybos institutas, Statybos ekonomika ir organizavimas;1975 - Panevėžio politechnikumas, Pramoninė civilinė statyba",Labdaros organizavimas,,Tėvynės liaudies partija,,,Anglų,Nėra,Neturi
Rokiškio,1956 06 03,Vedęs,Nebuvo,"Rokiškio rajono savivaldybė, rajono meras",Vidmantas KANOPA,"Rokiškis , Rokiškio raj.","1979 - Lietuvos žemės ūkio akademija, Žemės ūkio mechanizacija",Namo interjero ir aplinkos tvarkymas,,Lietuvos valstiečių partija,,,Vokiečių,Nėra,Neturi
Rokiškio,1953 07 03,Vedęs,Nebuvo,"Kultūros tarnyba, Rokiškio raj. saviv. administracija, vadovas",Petras BLAŽEVIČIUS,"Rokiškis , Rokiškio raj.","1981 - VVU, istorikas, istorijos moklsų dėstytojas",Kraštotyra,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Utenos,1946 07 14,,Nebuvo,"Valstybės kontrolė, Utenos kontrolės skyriaus viršininkas",Mečislovas ŠMATAVIČIUS,"Utena , Utenos raj.","1984 - Lietuvos žemės ūkio akademija, inžinierius-mechanikas",Knygos,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Utenos,1953 07 31,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Jonas ŠIMĖNAS,"Papilių k. , Anykščių raj.","1978 - Vilniaus universitetas, geologija",Gamta,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Utenos,1960 05 31,Vedęs,Nebuvo,Bedarbis,Vidmantas PIMPĖ,"Utena , Utenos raj.","1987 - Vilniaus pedagoginis institutas, Istorija",,,Lietuvos nacionaldemokratų partija,,,Prancūzų,Nėra,Neturi
Utenos,1958 06 01,Vedęs,Nebuvo,"Utenos pirminės sveikatos priežiūros centras, bendrosios praktikos gydytojas",Arvydas PALECKIS,"Tauragnų mstl. , Utenos raj.","1982 - Kauno medicinos institutas, gydytojas",Automobilizmas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Utenos,1948 01 19,Vedęs,Nebuvo,"UAB ""Algarvė"", valdybos pirmininkas",Algimantas MATULEVIČIUS,Prienų raj. ,"1974 - Vilniaus universitetas, Ekonomistas;1965 - Vilniaus politechnikumas, Technologas",Gamta,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Utenos,1956 03 30,Vedęs,Nebuvo,"UAB ""Kopijavimo sistemos"", komercijos direkt. pavaduotojas",Kęstutis LELEIVA,Vilnius ,"1985 - VVU, materialinis aprūpinimas;1975 - Vilniaus m. 21 technikos m-kla, radijo aparatūros ir prietaisų derintojas",Muzika,,Krikščionių demokratų sąjunga,,,Vokiečių,Nėra,Neturi
Utenos,1953 10 25,,Nebuvo,"Vilniaus ""Akiračio"" suaugusiųjų vidurinė mokykla, mokytoja",Vanda KIUDULIENĖ,Vilnius ,"1977 - Vilniaus universitetas, filologas, dėstytojas",istorinės-etnografinės krašto medžiagos rinkimas,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Utenos,1940 12 17,Vedęs,Nebuvo,"Vilniaus universitetas, docentas",Dobilas Jonas KIRVELIS,Vilnius ,"1967 - TSRS MA Valdymo problemų institutas, bionika;1962 - Kauno politechnikos institutas, inžinierius- elektrikas;1957 - Kupiškio vidurinė mokykla",Grybavimas,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Utenos,1955 12 13,,Nebuvo,,Vytautas KAZELA,"Utena , Utenos raj.",,,,Naujoji sąjunga (socialliberalai),,,,Nėra,Neturi
Utenos,1950 06 24,,Nebuvo,"Firma ''Auvi'', direktorius",Edvardas Jonas EISMONTAS,Vilnius ,"1973 - KPI, radijoi elektr. inžinierius",Muzika,,Išsikėlė pats,,,Anglų,Nėra,Neturi
Utenos,1956 04 21,Vedęs,Nebuvo,"Utenos apskrities viršininko administracija, viršininkas",Rimantas DIJOKAS,"Utena , Utenos raj.","1994 - Vilniaus Gedimino technikos universitetas, inžinierius statybininkas;1978 - Vilniaus statybos technikumas, technikas statybininkas",Kompiuteriai,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Zarasų - Visagino,1949 06 04,Vedęs,Nebuvo,"UAB ""Vilko pėda"", juriskonsultas",Anatolij VASILJEV,Vilnius ,"1972 - Vilniaus universitetas, juristas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Zarasų - Visagino,1959 12 17,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, LR Seimo narys",Kęstutis TRAPIKAS,"Švenčionys , Švenčionių raj.","1983 - Kauno technologijos institutas, inžinierius",Kelionės su šeima,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Zarasų - Visagino,1955 05 06,Vedęs,Nebuvo,"Generalinė miškų urėdija prie Aplinkos ministerijos, Generalinis miškų urėdas",Benjaminas SAKALAUSKAS,Vilnius ,"1988 - Lietuvos žemės ūkio akademija, miškų ūkio inžinierius",Medžioklė,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Anglų,Nėra,Neturi
Zarasų - Visagino,1938 04 26,,Nebuvo,"Vilniaus Gedimino technikos universitetas, docentas",Lionginas RADZEVIČIUS,Vilnius ,"1970 - Vilniaus inžinerinis statybos institutas, inžinierius elektr.",,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Zarasų - Visagino,1947 01 25,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys, Valstybės valdymo ir savivaldybių komiteto pirmininko pavaduotojas",Petras PAPOVAS,"Zarasai , Zarasų raj.","1970 - Lietuvos žemės ūkio akademija (universitetas), žemės ūkio inžinierius mechanikas","Sportinės kovos ""Boksas"", ""Bušido""",,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Zarasų - Visagino,1953 02 02,Vedęs,Nebuvo,"""Santaros"" vid. m-la, psichologas",Rafael MUKSINOV,Vilnius ,"1981 - filosofijos, socialogijos ir teisės institutas, LR Vilnius, Sociologas;1976 - Leningrado kultūros institutas, Bibliografas;1974 - Leningrado pedagoginis institutas, Soc. psichologas",,,Lietuvos socialistų partija,,,Anglų,Nėra,Neturi
Zarasų - Visagino,1956 02 16,Vedęs,Nebuvo,"Akcinė bendrovė bankas SNORAS, Utenos filialo direktoriaus pavaduotojas",Rimantas KUMPIS,Visaginas ,"1997 - Obriansko atominės energetikos institutas;1979 - Vilniaus inžinerinis statybos institutas, Pramoninė ir civilinė statyba",Kolekcionavimas,,Išsikėlė pats,,,Anglų,Yra,Neturi
Zarasų - Visagino,1970 04 08,Vedęs,Nebuvo,"VĮ Visagino greitosios medicinos pagalbos stotis, vyr. gydytojas",Vidmantas EIGĖLIS,Visaginas ,"1999 - VU, Sveikatos apsaugos administratorius;1995 - KMA, Medicinos gydytojas;1988 - Kauno 12-oji vid. m-kla",Turizmas,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Zarasų - Visagino,1954 03 31,Vedęs,Nebuvo,"LŽŪB Zarasų sk., valdytojas",Algimantas CIBULSKIS,"Zarasai , Zarasų raj.","1977 - Lietuvos veterinarijos akademija, zooinžinierius",,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Zarasų - Visagino,1947 10 21,Vedęs,Nebuvo,"Švenčionių PSPC, Pabradės padalinys, gydytojas stomatologas",Viačeslavas ANIKEJEVAS,"Pabradė , Švenčionių raj.","1972 - Kauno medicinos institutas, Gydytojas stomatologas",Sportas,,Lietuvos nacionaldemokratų partija,,,Anglų,Nėra,Neturi
Ignalinos - Švenčionių,1939 02 01,Vedęs,Nebuvo,"LR Seimas, Valstybės valdymo ir savivaldybių komiteto pirmininkas",Liudvikas SABUTIS,Klaipėda ,"1974 - Charkovo teisės instituto specializacija (3 mėn.), prokurorinė priežiūra;1973 - Vilniaus universiteto Teisės fakultetas, teisininkas",Darbas sode,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Ignalinos - Švenčionių,1945 04 02,Vedęs,Nebuvo,"Vilniaus apskrities centrinis paštas, direktorius",Petras RUTKAUSKAS,Vilnius ,"1970 - Vilniaus universitetas, matematika",Filatelija,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Ignalinos - Švenčionių,1955 04 14,Vedęs,Nebuvo,"Ignalinos rajono savivaldybė, meras",Bronis ROPĖ,"Ignalina , Ignalinos raj.","1979 - Kauno politechnikos institutas, mašinų gamyba;1974 - Vilniaus elektromechanikos technikumas, automatika-telemechanika;1970 - Dūkšto vidurinė mokykla",Darbas sode,,Lietuvos valstiečių partija,,,Rusų,Nėra,Neturi
Ignalinos - Švenčionių,1938 05 18,Vedęs,Nebuvo,"LR Seimas, Seimo narys, LDDP frakcijos seniūnas",Česlovas JURŠĖNAS,Vilnius ,"1973 - Leningrado APM, žurnalistas;1960 - Vilniaus universitetas, žurnalistas",Šachmatai,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Ignalinos - Švenčionių,1960 07 08,Vedęs,Nebuvo,"V.Bulkos įmonė ""Svirka"", savininkas",Vytautas BULKA,"Vidutinės k. , Švenčionių raj.","1983 - VVPI (dabar - VPU), techninės disciplinos ir darbai",Muzika,,Naujoji sąjunga (socialliberalai),,,Lenkų,Nėra,Neturi
Ignalinos - Švenčionių,1954 10 28,Vedęs,Nebuvo,"UAB ""Žeimenos krantų"" redakcija , direktorius -redaktorius",Jonas BALTAKIS,"Ignalina , Ignalinos raj.","1993 - VU, Žurnalistika",Fotografija,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Molėtų - Švenčionių,1943 02 26,Išsiskyrusi,Nebuvo,"LR Seimas, Seimo narė",Kazimira Danutė PRUNSKIENĖ,"Vasiuliškės k. , Švenčionių raj.","1965 - Vilniaus universitetas, ekonomistė",Gamta,,Naujosios demokratijos partija,,,Vokiečių,Nėra,Neturi
Molėtų - Švenčionių,1954 05 03,Vedęs,Nebuvo,"UAB ""Liejiniai"", generalinis direktorius",Vaclovas PAPINIGIS,Vilnius ,"1986 - Kauno A.Sniečkaus politechnikos institutas, inžinierius elektrikas",,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Molėtų - Švenčionių,1958 08 06,Ištekėjusi,Nebuvo,"LR žemės ūkio rūmai, savivaldos organizatorė",Nijolė KAZLAUSKIENĖ,"Juodiškio k. , Molėtų raj.","Alantos žemės ūkio m-kla, komercija;1976 - Užuguosčio vid. m-kla",,,Nuosaikiųjų konservatorių sąjunga,,,Prancūzų,Nėra,Neturi
Molėtų - Švenčionių,1943 08 29,Vedęs,Nebuvo,"Lietuvos žemės ūkio darbuotojų profesinių sąjungų federacijos respublikinė taryba, Federacijos pirmininkas",Alfonsas GEDGAUDAS,"Mažeikiai , Mažeikių raj.","1971 - Lietuvos žemės ūkio akademija, Inžinierius mechanikas",Sodininkystė,,Lietuvos valstiečių partija,,,Anglų,Nėra,Neturi
Molėtų - Švenčionių,1955 09 08,Išsiskyręs,Nebuvo,"UAB ""Radiocentras"", generalinis direktorius",Gintautas BABRAVIČIUS,Vilnius ,"1978 - Vilniaus inžinerinis statybos institutas, Inžinierius statybininkas",Kelionės,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Širvintų - Vilniaus,1954 05 11,Ištekėjusi,Nebuvo,"UAB ""Kosmeta"", marketingo direktorė",Liudmila TRUSKAUSKIENĖ,Vilnius ,"1999 - Vilniaus universitetas Tarptautinė verslo mokykla, Ekonomikos fakultetas, ekonomistė;1976 - Ufos naftos institutas, inžinierė",Kelionės,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Širvintų - Vilniaus,1961 01 02,Išsiskyręs,Nebuvo,"Lietuvos Respublikos Seimas, LR Seimo narys",Virginijus ŠMIGELSKAS,"Maišiagalos mst. , Vilniaus raj.","1999 - Vilniaus universitetas, neakivaizdinis kyrius, teisė;1985 - Vilniaus universitetas, istorija",Krepšinis,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Širvintų - Vilniaus,1948 09 09,Vedęs,Nenurodė,"LR Seimas, LRS Pirmininko pavaduotojo padėjėjas",Gediminas RUDŽIONIS,Vilnius ,"1973 - Vilniaus universitetas, istorikas",Darbas sode,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nenurodė,Nenurodė
Širvintų - Vilniaus,1956 08 06,Vedęs,Nebuvo,"Nemenčinės miškų urėdija, urėdas",Eligijus RYŠKUS,"Miškonių k. , Vilniaus raj.","1979 - LŽŪA, Miškininkas",Medžioklė,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Širvintų - Vilniaus,1950 10 28,Vedęs,Nebuvo,"Širvintų rajono savivaldybė, mero pavaduotojas",Jonas PURVANECKAS,"Kernavės mstl. , Širvintų raj.","1988 - Sankt Peterburgo ŽŪ institutas, Ekonomistas;1969 - Ukmergės ŽŪM technikumas, Technikas-mechanikas",Grybavimas,,Lietuvos valstiečių partija,,,Lenkų,Nėra,Neturi
Širvintų - Vilniaus,1938 03 25,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Gabriel Jan MINCEVIČ,Vilnius ,"2000 - Popiežiaus teologijos fakultetas, teologijos magistras;1968 - Vilniaus muzikos akademija, choro dirigentas, chorinių disciplinų dėstytojas",,,Lietuvos lenkų rinkimų akcija,,,Lenkų,Nėra,Neturi
Širvintų - Vilniaus,1933 09 25,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Nikolaj MEDVEDEV,Vilnius ,"1956 - Aukštoji inžinerinė karo jūrų mokykla, radiolokacija, radionavigacija",Petrologija,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Širvintų - Vilniaus,1948 09 15,Vedęs,Nebuvo,"Aplinkos ministerija, ministras",Danius LYGIS,Vilnius ,"1977 - Vilniaus pedagoginis institutas, Gamtos fakultetas, biologas",,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Širvintų - Vilniaus,1958 06 21,Vedęs,Nebuvo,"UAB draudimo brokeris ""Vilniaus draudėjų garantas"", vyr. juristas",Vilhelmas KELIUOTIS,"Širvintos , Širvintų raj.","1982 - Vilniaus valstybinis universitetas, teisininkas",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Mažeikių,1973 04 18,Vedęs,Nebuvo,"AB Šiaulių bankas, Mažeikių filialo direktorius",Rokas RADŽIŪNAS,"Mažeikiai , Mažeikių raj.","1996 - Kauno technologijos universitetas, Gamybos vadyba",Kompiuteriai,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Skuodo  - Mažeikių,1975 06 27,Vedęs,Nebuvo,,Remigijus VINDAŠIUS,"Skuodas , Skuodo raj.","Žemės ūkio universitetas, ž.ū. technologas, diplomuotas agronomas, ž.ū. verslų spec.",,,Išsikėlė pats,,,,Nėra,Neturi
Kretingos,1960 01 01,Vedęs,Nebuvo,"UAB ""Medeinė"", direktorius",Kęstutis ŽILYS,"Kretinga , Kretingos raj.","1983 - VISI, Automobiliai ir autoūkis",Sportas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Plungės - Rietavo,1937 04 07,Vedęs,Nebuvo,,Leonardas ŽELVYS,"Varkalių k. , Plungės raj.","1969 - Kauno medicinos institutas, Gydytojas chirurgas",,,Išsikėlė pats,,,Vokiečių,Nėra,Neturi
Tauragės,1954 10 29,Vedęs,Nebuvo,"Tauragės raj. savivaldybė, Tauragės miesto seniūnas",Virginijus ŽILIUS,"Tauragė , Tauragės raj.","1977 - Kauno A.Sniečkaus politechnikos institutas, el. energijos tiekimas miestams ir ž.ū.",Medžioklė,,Krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Šilalės - Šilutės,1966 10 07,Vedęs,Nebuvo,"Šilalės rajono savivaldybės Kvėdarnos seniūnija, seniūnas",Rolandas TOLEIKIS,"Kvėdarnos mstl. , Šilalės raj.","1991 - LŽŪA, Inžinierius-elektrikas",Medžioklė,,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Šilutės - Pagėgių,1949 06 11,Ištekėjusi,Nebuvo,"Genovaitės Uosienės IĮ ""Vairuotojų namai"", savininkė",Genovaitė UOSIENĖ,"Viduklės mstl. , Raseinių raj.","1974 - Lietuvos veterinarijos akademija, vet. gydytoja",Žvėrininkystė,,Krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
