apygarda,nuo_galiojanciu_biuleteniu,partija,apylinkese,pastu,apylinke
Prienų (Nr.67),2.82%,Liberalų ir centro sąjunga,4,6,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),8.45%,Valstiečių ir Naujosios demokratijos partijų sąjunga,14,16,Kašonių (Nr.19) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),1.97%,Krikščionių konservatorių socialinė sąjunga,3,4,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),1.41%,Lietuvos krikščionys demokratai,1,4,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),0.56%,Nacionalinė centro partija, ,2,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),0.28%,Respublikonų partija, ,1,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),1.69%,Lietuvos socialdemokratų sąjunga,5,1,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),0.56%,Lietuvos laisvės sąjunga, ,2,Kašonių (Nr.19) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Kašonių (Nr.19) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Kašonių (Nr.19) apylinkė
Prienų (Nr.67),23.17%,Darbo partija,60,38,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),38.30%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",102,60,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),15.84%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",43,24,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),9.22%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",29,10,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),2.84%,Liberalų ir centro sąjunga,12, ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),6.38%,Valstiečių ir Naujosios demokratijos partijų sąjunga,20,7,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),2.36%,Krikščionių konservatorių socialinė sąjunga,6,4,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),0.95%,Lietuvos krikščionys demokratai,2,2,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),0.24%,Respublikonų partija,1, ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),0.47%,Lietuvos socialdemokratų sąjunga, ,2,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),0.24%,Lietuvos laisvės sąjunga, ,1,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Jiezno kaimiškoji (Nr.18) apylinkė
Prienų (Nr.67),23.06%,Darbo partija,132,14,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),32.86%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",170,38,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),13.27%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",76,8,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),13.90%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",62,26,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),7.58%,Liberalų ir centro sąjunga,43,5,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),3.79%,Valstiečių ir Naujosios demokratijos partijų sąjunga,20,4,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),0.32%,Lietuvos lenkų rinkimų akcija,2, ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),0.95%,Krikščionių konservatorių socialinė sąjunga,4,2,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),2.37%,Lietuvos krikščionys demokratai,14,1,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),0.16%,Respublikonų partija,1, ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),1.26%,Lietuvos socialdemokratų sąjunga,5,3,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),0.32%,Lietuvos laisvės sąjunga,2, ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),0.16%,Lietuvių tautininkų sąjunga,1, ,Jiezno miesto (Nr.17) apylinkė
Prienų (Nr.67),21.55%,Darbo partija,82,21,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),31.80%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",120,32,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),8.58%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",22,19,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),21.76%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",86,18,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),5.44%,Liberalų ir centro sąjunga,22,4,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),3.56%,Valstiečių ir Naujosios demokratijos partijų sąjunga,16,1,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),2.09%,Krikščionių konservatorių socialinė sąjunga,6,4,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),2.72%,Lietuvos krikščionys demokratai,9,4,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),0.42%,Nacionalinė centro partija,2, ,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),0.42%,Respublikonų partija,1,1,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),0.42%,Lietuvos socialdemokratų sąjunga,2, ,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),1.05%,Lietuvos laisvės sąjunga,3,2,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),0.21%,Lietuvių tautininkų sąjunga,1, ,Balbieriškio miestelio (Nr.16) apylinkė
Prienų (Nr.67),24.77%,Darbo partija,126,33,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),14.33%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",79,13,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),29.13%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",151,36,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),11.53%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",65,9,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),6.07%,Liberalų ir centro sąjunga,30,9,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),9.97%,Valstiečių ir Naujosios demokratijos partijų sąjunga,50,14,Veiverių (Nr.15) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),1.71%,Krikščionių konservatorių socialinė sąjunga,6,5,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),1.40%,Lietuvos krikščionys demokratai,8,1,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),0.31%,Nacionalinė centro partija,1,1,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),0.47%,Respublikonų partija,2,1,Veiverių (Nr.15) apylinkė
Prienų (Nr.67), ,Lietuvos socialdemokratų sąjunga, , ,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),0.16%,Lietuvos laisvės sąjunga, ,1,Veiverių (Nr.15) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),0.16%,Lietuvių tautininkų sąjunga,1, ,Veiverių (Nr.15) apylinkė
Prienų (Nr.67),23.94%,Darbo partija,46,5,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),24.88%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",38,15,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),18.31%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",21,18,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),8.45%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",13,5,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),3.76%,Liberalų ir centro sąjunga,5,3,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),14.55%,Valstiečių ir Naujosios demokratijos partijų sąjunga,27,4,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),2.82%,Krikščionių konservatorių socialinė sąjunga,3,3,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67), ,Lietuvos krikščionys demokratai, , ,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),1.41%,Nacionalinė centro partija,2,1,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),0.47%,Lietuvos socialdemokratų sąjunga, ,1,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),0.94%,Lietuvos laisvės sąjunga,1,1,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),0.47%,Tautinė partija Lietuvos kelias,1, ,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Petkeliškių (Nr.14) apylinkė
Prienų (Nr.67),22.43%,Darbo partija,50,9,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),20.53%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",33,21,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),27.76%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",61,12,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),10.65%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",25,3,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),8.75%,Liberalų ir centro sąjunga,21,2,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),3.04%,Valstiečių ir Naujosios demokratijos partijų sąjunga,7,1,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),1.52%,Krikščionių konservatorių socialinė sąjunga,4, ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),3.04%,Lietuvos krikščionys demokratai,5,3,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),1.14%,Respublikonų partija,3, ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),0.76%,Lietuvos socialdemokratų sąjunga,1,1,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),0.38%,Lietuvių tautininkų sąjunga,1, ,Skriaudžių (Nr.13) apylinkė
Prienų (Nr.67),25.64%,Darbo partija,13,17,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),23.08%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",7,20,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),19.66%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",5,18,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),10.26%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",7,5,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),4.27%,Liberalų ir centro sąjunga,2,3,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),11.97%,Valstiečių ir Naujosios demokratijos partijų sąjunga,6,8,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),0.85%,Krikščionių konservatorių socialinė sąjunga, ,1,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),3.42%,Lietuvos krikščionys demokratai,1,3,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),0.85%,Nacionalinė centro partija, ,1,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Lietuvos socialdemokratų sąjunga, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Kuprių (Nr.12) apylinkė
Prienų (Nr.67),15.05%,Darbo partija,21,10,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),30.10%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",44,18,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),25.24%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",45,7,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),13.11%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",13,14,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),3.88%,Liberalų ir centro sąjunga,7,1,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),6.80%,Valstiečių ir Naujosios demokratijos partijų sąjunga,10,4,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),0.49%,Krikščionių konservatorių socialinė sąjunga,1, ,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),1.94%,Lietuvos krikščionys demokratai,3,1,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),0.97%,Nacionalinė centro partija, ,2,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),1.94%,Lietuvos socialdemokratų sąjunga,1,3,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),0.49%,Tautinė partija Lietuvos kelias, ,1,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Šilavoto (Nr.11) apylinkė
Prienų (Nr.67),27.57%,Darbo partija,44,7,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),11.89%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",18,4,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),18.38%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",28,6,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),18.92%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",32,3,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),5.95%,Liberalų ir centro sąjunga,11, ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),12.97%,Valstiečių ir Naujosios demokratijos partijų sąjunga,24, ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),2.70%,Krikščionių konservatorių socialinė sąjunga,3,2,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),0.54%,Lietuvos krikščionys demokratai,1, ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),0.54%,Respublikonų partija,1, ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),0.54%,Lietuvos socialdemokratų sąjunga, ,1,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Klebiškio (Nr.10) apylinkė
Prienų (Nr.67),31.03%,Darbo partija,49,14,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),22.17%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",35,10,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),9.85%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",13,7,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),10.84%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",14,8,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),3.94%,Liberalų ir centro sąjunga,4,4,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),16.75%,Valstiečių ir Naujosios demokratijos partijų sąjunga,21,13,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),1.97%,Krikščionių konservatorių socialinė sąjunga,2,2,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),0.49%,Lietuvos krikščionys demokratai,1, ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),2.46%,Respublikonų partija,4,1,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),0.49%,Lietuvos socialdemokratų sąjunga, ,1,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Jiestrakio (Nr.9) apylinkė
Prienų (Nr.67),24.00%,Darbo partija,36,12,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),37.50%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",55,20,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),17.00%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",19,15,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),8.50%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",13,4,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),10.00%,Liberalų ir centro sąjunga,19,1,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),1.50%,Valstiečių ir Naujosios demokratijos partijų sąjunga,2,1,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Krikščionių konservatorių socialinė sąjunga, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Lietuvos krikščionys demokratai, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),0.50%,Nacionalinė centro partija,1, ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Lietuvos socialdemokratų sąjunga, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),0.50%,Lietuvos laisvės sąjunga,1, ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),0.50%,Tautinė partija Lietuvos kelias,1, ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Naujosios Ūtos (Nr.8) apylinkė
Prienų (Nr.67),30.90%,Darbo partija,103,24,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),19.46%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",74,6,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),17.52%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",46,26,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),14.11%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",39,19,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),8.27%,Liberalų ir centro sąjunga,29,5,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),3.16%,Valstiečių ir Naujosios demokratijos partijų sąjunga,13, ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),2.19%,Krikščionių konservatorių socialinė sąjunga,7,2,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),2.19%,Lietuvos krikščionys demokratai,7,2,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),1.46%,Nacionalinė centro partija,6, ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),0.73%,Lietuvos socialdemokratų sąjunga,2,1,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67), ,Lietuvos laisvės sąjunga, , ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Išlaužo (Nr.7) apylinkė
Prienų (Nr.67),23.47%,Darbo partija,46,19,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),30.69%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",70,15,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),11.55%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",23,9,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),16.97%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",26,21,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),2.17%,Liberalų ir centro sąjunga,4,2,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),8.30%,Valstiečių ir Naujosios demokratijos partijų sąjunga,17,6,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),3.61%,Krikščionių konservatorių socialinė sąjunga,6,4,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),0.36%,Lietuvos krikščionys demokratai,1, ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),0.72%,Nacionalinė centro partija,2, ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67), ,Respublikonų partija, , ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),1.44%,Lietuvos socialdemokratų sąjunga,3,1,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),0.36%,Lietuvos laisvės sąjunga, ,1,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),0.36%,Lietuvių tautininkų sąjunga,1, ,Šiauliškių (Nr.6) apylinkė
Prienų (Nr.67),15.75%,Darbo partija,13,10,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),30.14%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",34,10,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),17.81%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",21,5,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),17.81%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",21,5,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),6.16%,Liberalų ir centro sąjunga,8,1,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),4.79%,Valstiečių ir Naujosios demokratijos partijų sąjunga,4,3,Tartupio (Nr.5) apylinkė
Prienų (Nr.67), ,Lietuvos lenkų rinkimų akcija, , ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),3.42%,Krikščionių konservatorių socialinė sąjunga,5, ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),1.37%,Lietuvos krikščionys demokratai,2, ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67), ,Nacionalinė centro partija, , ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),0.68%,Respublikonų partija,1, ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),1.37%,Lietuvos socialdemokratų sąjunga,2, ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),0.68%,Lietuvos laisvės sąjunga, ,1,Tartupio (Nr.5) apylinkė
Prienų (Nr.67), ,Tautinė partija Lietuvos kelias, , ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67), ,Lietuvių tautininkų sąjunga, , ,Tartupio (Nr.5) apylinkė
Prienų (Nr.67),24.51%,Darbo partija,276,25,Statybininkų (Nr.4) apylinkė
