kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Juozas PALIONIS,,"50,53%",86,"50,26%",9,Užuguosčio  (Nr.32) apylinkė  
Vytautas KAMBLEVIČIUS,,"49,47%",71,"49,21%",22,Užuguosčio  (Nr.32) apylinkė  
Juozas PALIONIS,,"68,27%",202,"66,03%",39,Vyšniūnų  (Nr.31) apylinkė  
Vytautas KAMBLEVIČIUS,,"31,73%",101,"30,68%",11,Vyšniūnų  (Nr.31) apylinkė  
Juozas PALIONIS,,"67,82%",37,"62,77%",22,Purvininkų  (Nr.30) apylinkė  
Vytautas KAMBLEVIČIUS,,"32,18%",18,"29,79%",10,Purvininkų  (Nr.30) apylinkė  
Juozas PALIONIS,,"55,87%",161,"52,63%",39,Pakuonio  (Nr.29) apylinkė  
Vytautas KAMBLEVIČIUS,,"44,13%",124,"41,58%",34,Pakuonio  (Nr.29) apylinkė  
Juozas PALIONIS,,"70,65%",45,"69,15%",20,Žiūronių  (Nr.25) apylinkė  
Vytautas KAMBLEVIČIUS,,"29,35%",22,"28,72%",5,Žiūronių  (Nr.25) apylinkė  
Juozas PALIONIS,,"58,29%",70,"54,55%",32,Paprūdžių  (Nr.24) apylinkė  
Vytautas KAMBLEVIČIUS,,"41,71%",64,"39,04%",9,Paprūdžių  (Nr.24) apylinkė  
Juozas PALIONIS,,"61,95%",94,"59,35%",33,Balbieriškio kaimiškoji  (Nr.23) apylinkė  
Vytautas KAMBLEVIČIUS,,"38,05%",69,"36,45%",9,Balbieriškio kaimiškoji  (Nr.23) apylinkė  
Juozas PALIONIS,,"67,76%",131,"66,40%",35,Strielčių  (Nr.22) apylinkė  
Vytautas KAMBLEVIČIUS,,"32,24%",68,"31,60%",11,Strielčių  (Nr.22) apylinkė  
Juozas PALIONIS,,"68,85%",92,"67,74%",34,Ašmintos  (Nr.21) apylinkė  
Vytautas KAMBLEVIČIUS,,"31,15%",43,"30,65%",14,Ašmintos  (Nr.21) apylinkė  
Juozas PALIONIS,,"64,77%",45,"62,64%",12,Vėžionių  (Nr.20) apylinkė  
Vytautas KAMBLEVIČIUS,,"35,23%",26,"34,07%",5,Vėžionių  (Nr.20) apylinkė  
Juozas PALIONIS,,"38,96%",41,"38,14%",49,Kašonių  (Nr.19) apylinkė  
Vytautas KAMBLEVIČIUS,,"61,04%",97,"59,75%",44,Kašonių  (Nr.19) apylinkė  
Juozas PALIONIS,,"51,84%",137,"50,30%",32,Jiezno kaimiškoji  (Nr.18) apylinkė  
Vytautas KAMBLEVIČIUS,,"48,16%",119,"46,73%",38,Jiezno kaimiškoji  (Nr.18) apylinkė  
Juozas PALIONIS,,"57,38%",238,"55,53%",38,Jiezno miesto  (Nr.17) apylinkė  
Vytautas KAMBLEVIČIUS,,"42,62%",188,"41,25%",17,Jiezno miesto  (Nr.17) apylinkė  
Juozas PALIONIS,,"65,70%",201,"63,13%",25,Balbieriškio miestelio  (Nr.16) apylinkė  
Vytautas KAMBLEVIČIUS,,"34,30%",110,"32,96%",8,Balbieriškio miestelio  (Nr.16) apylinkė  
Juozas PALIONIS,,"51,32%",244,"48,40%",29,Veiverių  (Nr.15) apylinkė  
Vytautas KAMBLEVIČIUS,,"48,68%",228,"45,92%",31,Veiverių  (Nr.15) apylinkė  
Juozas PALIONIS,,"41,23%",60,"40,28%",27,Juodbūdžio  (Nr.14) apylinkė  
Vytautas KAMBLEVIČIUS,,"58,77%",93,"57,41%",31,Juodbūdžio  (Nr.14) apylinkė  
Juozas PALIONIS,,"46,21%",98,"42,95%",30,Skriaudžių  (Nr.13) apylinkė  
Vytautas KAMBLEVIČIUS,,"53,79%",115,"50,00%",34,Skriaudžių  (Nr.13) apylinkė  
Juozas PALIONIS,,"65,79%",111,"63,45%",14,Šilavoto  (Nr.11) apylinkė  
Vytautas KAMBLEVIČIUS,,"34,21%",50,"32,99%",15,Šilavoto  (Nr.11) apylinkė  
Juozas PALIONIS,,"48,04%",67,"47,51%",19,Klebiškio  (Nr.10) apylinkė  
Vytautas KAMBLEVIČIUS,,"51,96%",85,"51,38%",8,Klebiškio  (Nr.10) apylinkė  
Juozas PALIONIS,,"50,62%",61,"48,50%",20,Jiestrakio  (Nr.9) apylinkė  
Vytautas KAMBLEVIČIUS,,"49,38%",67,"47,31%",12,Jiestrakio  (Nr.9) apylinkė  
Juozas PALIONIS,,"63,19%",85,"58,86%",18,Naujosios Ūtos  (Nr.8) apylinkė  
Vytautas KAMBLEVIČIUS,,"36,81%",46,"34,29%",14,Naujosios Ūtos  (Nr.8) apylinkė  
Juozas PALIONIS,,"60,52%",146,"57,54%",41,Išlaužo  (Nr.7) apylinkė  
Vytautas KAMBLEVIČIUS,,"39,48%",107,"37,54%",15,Išlaužo  (Nr.7) apylinkė  
Juozas PALIONIS,,"68,89%",90,"62,94%",34,Šiauliškių  (Nr.6) apylinkė  
Vytautas KAMBLEVIČIUS,,"31,11%",37,"28,43%",19,Šiauliškių  (Nr.6) apylinkė  
Juozas PALIONIS,,"46,83%",43,"45,38%",16,Žemaitkiemio  (Nr.5) apylinkė  
Vytautas KAMBLEVIČIUS,,"53,17%",63,"51,54%",4,Žemaitkiemio  (Nr.5) apylinkė  
Juozas PALIONIS,,"70,82%",570,"66,85%",49,Statybininkų  (Nr.4) apylinkė  
Vytautas KAMBLEVIČIUS,,"29,18%",219,"27,54%",36,Statybininkų  (Nr.4) apylinkė  
Juozas PALIONIS,,"68,09%",300,"64,26%",20,Kęstučio  (Nr.3) apylinkė  
Vytautas KAMBLEVIČIUS,,"31,91%",131,"30,12%",19,Kęstučio  (Nr.3) apylinkė  
Juozas PALIONIS,,"74,69%",140,"73,17%",40,Nemajūnų  (Nr.3) apylinkė  
Vytautas KAMBLEVIČIUS,,"25,31%",37,"24,80%",24,Nemajūnų  (Nr.3) apylinkė  
Juozas PALIONIS,,"68,02%",283,"66,01%",51,Birštono vienkiemio  (Nr.2) apylinkė  
Vytautas KAMBLEVIČIUS,,"31,98%",123,"31,03%",34,Birštono vienkiemio  (Nr.2) apylinkė  
Juozas PALIONIS,,"70,04%",475,"66,93%",37,J.Basanavičiaus  (Nr.2) apylinkė  
Vytautas KAMBLEVIČIUS,,"29,96%",190,"28,63%",29,J.Basanavičiaus  (Nr.2) apylinkė  
Juozas PALIONIS,,"75,64%",567,"73,15%",234,Dariaus ir Girėno  (Nr.1) apylinkė  
Vytautas KAMBLEVIČIUS,,"24,36%",190,"23,56%",68,Dariaus ir Girėno  (Nr.1) apylinkė  
Juozas PALIONIS,,"66,99%",546,"60,73%",71,Birštono m.  (Nr.1) apylinkė  
Vytautas KAMBLEVIČIUS,,"33,01%",258,"29,92%",46,Birštono m.  (Nr.1) apylinkė  
Antanas NEDZINSKAS,,"26,71%",40,"25,75%",3,Ryliškių  (Nr.49) apylinkė  
Vidmantas ŽIEMELIS,,"73,29%",84,"70,66%",34,Ryliškių  (Nr.49) apylinkė  
Antanas NEDZINSKAS,,"39,52%",67,"38,43%",16,Makniūnų  (Nr.48) apylinkė  
Vidmantas ŽIEMELIS,,"60,48%",60,"58,80%",67,Makniūnų  (Nr.48) apylinkė  
Antanas NEDZINSKAS,,"61,96%",31,"60,64%",26,Ilgų  (Nr.47) apylinkė  
Vidmantas ŽIEMELIS,,"38,04%",18,"37,23%",17,Ilgų  (Nr.47) apylinkė  
Antanas NEDZINSKAS,,"41,74%",78,"39,91%",13,Alovės  (Nr.46) apylinkė  
Vidmantas ŽIEMELIS,,"58,26%",82,"55,70%",45,Alovės  (Nr.46) apylinkė  
Antanas NEDZINSKAS,,"54,92%",107,"52,76%",27,Venciūnų  (Nr.45) apylinkė  
Vidmantas ŽIEMELIS,,"45,08%",85,"43,31%",25,Venciūnų  (Nr.45) apylinkė  
Antanas NEDZINSKAS,,"51,22%",72,"48,84%",12,Alytaus  (Nr.44) apylinkė  
Vidmantas ŽIEMELIS,,"48,78%",52,"46,51%",28,Alytaus  (Nr.44) apylinkė  
Antanas NEDZINSKAS,,"46,94%",12,"44,23%",11,Pocelonių  (Nr.43) apylinkė  
Vidmantas ŽIEMELIS,,"53,06%",17,"50,00%",9,Pocelonių  (Nr.43) apylinkė  
Antanas NEDZINSKAS,,"52,17%",16,"48,98%",8,Meškučių  (Nr.42) apylinkė  
Vidmantas ŽIEMELIS,,"47,83%",13,"44,90%",9,Meškučių  (Nr.42) apylinkė  
Antanas NEDZINSKAS,,"53,47%",40,"51,92%",14,Rimėnų  (Nr.41) apylinkė  
Vidmantas ŽIEMELIS,,"46,53%",25,"45,19%",22,Rimėnų  (Nr.41) apylinkė  
Antanas NEDZINSKAS,,"51,09%",63,"48,96%",31,Vaikantonių  (Nr.40) apylinkė  
Vidmantas ŽIEMELIS,,"48,91%",61,"46,88%",29,Vaikantonių  (Nr.40) apylinkė  
Antanas NEDZINSKAS,,"43,14%",16,"43,14%",6,Rodžios  (Nr.39) apylinkė  
Vidmantas ŽIEMELIS,,"56,86%",20,"56,86%",9,Rodžios  (Nr.39) apylinkė  
Antanas NEDZINSKAS,,"43,54%",270,"40,14%",23,Daugų  (Nr.38) apylinkė  
Vidmantas ŽIEMELIS,,"56,46%",313,"52,05%",67,Daugų  (Nr.38) apylinkė  
Antanas NEDZINSKAS,,"26,73%",16,"26,47%",11,Kedonių  (Nr.37) apylinkė  
Vidmantas ŽIEMELIS,,"73,27%",44,"72,55%",30,Kedonių  (Nr.37) apylinkė  
Antanas NEDZINSKAS,,"42,22%",36,"41,61%",21,Jurgelionių  (Nr.36) apylinkė  
Vidmantas ŽIEMELIS,,"57,78%",48,"56,93%",30,Jurgelionių  (Nr.36) apylinkė  
Antanas NEDZINSKAS,,"36,26%",26,"34,38%",7,Junčionių  (Nr.35) apylinkė  
Vidmantas ŽIEMELIS,,"63,74%",33,"60,42%",25,Junčionių  (Nr.35) apylinkė  
Antanas NEDZINSKAS,,"45,45%",43,"45,05%",7,Mikalavo  (Nr.34) apylinkė  
Vidmantas ŽIEMELIS,,"54,55%",46,"54,05%",14,Mikalavo  (Nr.34) apylinkė  
Antanas NEDZINSKAS,,"38,60%",69,"36,67%",19,Pivašiūnų  (Nr.33) apylinkė  
Vidmantas ŽIEMELIS,,"61,40%",75,"58,33%",65,Pivašiūnų  (Nr.33) apylinkė  
Antanas NEDZINSKAS,,"33,33%",52,"32,18%",4,Eičiūnų  (Nr.32) apylinkė  
Vidmantas ŽIEMELIS,,"66,67%",66,"64,37%",46,Eičiūnų  (Nr.32) apylinkė  
Antanas NEDZINSKAS,,"44,92%",50,"43,44%",3,Vanagėlių  (Nr.31) apylinkė  
Vidmantas ŽIEMELIS,,"55,08%",38,"53,28%",27,Vanagėlių  (Nr.31) apylinkė  
Antanas NEDZINSKAS,,"56,45%",154,"52,77%",8,Butrimonių  (Nr.30) apylinkė  
Vidmantas ŽIEMELIS,,"43,55%",107,"40,72%",18,Butrimonių  (Nr.30) apylinkė  
Antanas NEDZINSKAS,,"38,71%",25,"37,50%",11,Žagarių  (Nr.29) apylinkė  
Vidmantas ŽIEMELIS,,"61,29%",36,"59,38%",21,Žagarių  (Nr.29) apylinkė  
Antanas NEDZINSKAS,,"40,64%",74,"37,08%",15,Vaisodžių  (Nr.28) apylinkė  
Vidmantas ŽIEMELIS,,"59,36%",93,"54,17%",37,Vaisodžių  (Nr.28) apylinkė  
Antanas NEDZINSKAS,,"30,85%",19,"30,85%",10,Raižių  (Nr.27) apylinkė  
Vidmantas ŽIEMELIS,,"69,15%",41,"69,15%",24,Raižių  (Nr.27) apylinkė  
Antanas NEDZINSKAS,,"36,28%",72,"34,98%",6,Punios  (Nr.26) apylinkė  
Vidmantas ŽIEMELIS,,"63,72%",123,"61,43%",14,Punios  (Nr.26) apylinkė  
Antanas NEDZINSKAS,,"60,21%",102,"58,67%",13,Santaikos  (Nr.25) apylinkė  
Vidmantas ŽIEMELIS,,"39,79%",55,"38,78%",21,Santaikos  (Nr.25) apylinkė  
Antanas NEDZINSKAS,,"45,08%",68,"43,07%",19,Ūdrijos  (Nr.24) apylinkė  
Vidmantas ŽIEMELIS,,"54,92%",79,"52,48%",27,Ūdrijos  (Nr.24) apylinkė  
Antanas NEDZINSKAS,,"48,97%",129,"47,02%",13,Krokialaukio  (Nr.23) apylinkė  
Vidmantas ŽIEMELIS,,"51,03%",121,"49,01%",27,Krokialaukio  (Nr.23) apylinkė  
Antanas NEDZINSKAS,,"66,07%",36,"66,07%",1,Gluosninkų  (Nr.22) apylinkė  
Vidmantas ŽIEMELIS,,"33,93%",19,"33,93%",0,Gluosninkų  (Nr.22) apylinkė  
Antanas NEDZINSKAS,,"60,17%",62,"58,20%",9,Verebiejų  (Nr.21) apylinkė  
Vidmantas ŽIEMELIS,,"39,83%",25,"38,52%",22,Verebiejų  (Nr.21) apylinkė  
Antanas NEDZINSKAS,,"66,95%",78,"63,71%",1,Ąžuolinių  (Nr.20) apylinkė  
Vidmantas ŽIEMELIS,,"33,05%",32,"31,45%",7,Ąžuolinių  (Nr.20) apylinkė  
Antanas NEDZINSKAS,,"32,39%",15,"31,94%",8,Kavalčiukų  (Nr.19) apylinkė  
Vidmantas ŽIEMELIS,,"67,61%",31,"66,67%",17,Kavalčiukų  (Nr.19) apylinkė  
Antanas NEDZINSKAS,,"52,80%",56,"50,00%",10,Kalesninkų  (Nr.18) apylinkė  
Vidmantas ŽIEMELIS,,"47,20%",44,"44,70%",15,Kalesninkų  (Nr.18) apylinkė  
Antanas NEDZINSKAS,,"65,81%",67,"63,11%",10,Mergalaukio  (Nr.17) apylinkė  
Vidmantas ŽIEMELIS,,"34,19%",32,"32,79%",8,Mergalaukio  (Nr.17) apylinkė  
Antanas NEDZINSKAS,,"60,00%",186,"58,04%",9,Pramonės  (Nr.16) apylinkė  
Vidmantas ŽIEMELIS,,"40,00%",104,"38,69%",26,Pramonės  (Nr.16) apylinkė  
Antanas NEDZINSKAS,,"61,90%",302,"58,45%",23,Simno  (Nr.16) apylinkė  
Vidmantas ŽIEMELIS,,"38,10%",167,"35,97%",33,Simno  (Nr.16) apylinkė  
Antanas NEDZINSKAS,,"47,42%",202,"43,51%",9,Alytaus dujų ūkio  (Nr.15) apylinkė  
Vidmantas ŽIEMELIS,,"52,58%",211,"48,25%",23,Alytaus dujų ūkio  (Nr.15) apylinkė  
Antanas NEDZINSKAS,,"53,90%",74,"50,67%",2,Vankiškių  (Nr.15) apylinkė  
Vidmantas ŽIEMELIS,,"46,10%",53,"43,33%",12,Vankiškių  (Nr.15) apylinkė  
Antanas NEDZINSKAS,,"59,28%",86,"58,08%",29,Kumečių  (Nr.14) apylinkė  
Vidmantas ŽIEMELIS,,"40,72%",56,"39,90%",23,Kumečių  (Nr.14) apylinkė  
Antanas NEDZINSKAS,,"56,50%",134,"54,30%",5,Ūdrijos  (Nr.14) apylinkė  
Vidmantas ŽIEMELIS,,"43,50%",97,"41,80%",10,Ūdrijos  (Nr.14) apylinkė  
Antanas NEDZINSKAS,,"45,24%",21,"42,70%",17,Papėčių  (Nr.13) apylinkė  
Vidmantas ŽIEMELIS,,"54,76%",18,"51,69%",28,Papėčių  (Nr.13) apylinkė  
Antanas NEDZINSKAS,,"57,67%",382,"53,49%",24,Šaltinių  (Nr.13) apylinkė  
Vidmantas ŽIEMELIS,,"42,33%",278,"39,26%",20,Šaltinių  (Nr.13) apylinkė  
Antanas NEDZINSKAS,,"57,75%",348,"55,07%",21,Putinų  (Nr.12) apylinkė  
Vidmantas ŽIEMELIS,,"42,25%",255,"40,30%",15,Putinų  (Nr.12) apylinkė  
Antanas NEDZINSKAS,,"40,46%",38,"38,13%",15,Parėčėnų  (Nr.12) apylinkė  
Vidmantas ŽIEMELIS,,"59,54%",48,"56,12%",30,Parėčėnų  (Nr.12) apylinkė  
Antanas NEDZINSKAS,,"55,01%",167,"53,14%",36,Miroslavo  (Nr.9) apylinkė  
Vidmantas ŽIEMELIS,,"44,99%",130,"43,46%",36,Miroslavo  (Nr.9) apylinkė  
Antanas NEDZINSKAS,,"50,51%",132,"48,86%",18,Geištarų  (Nr.8) apylinkė  
Vidmantas ŽIEMELIS,,"49,49%",104,"47,88%",43,Geištarų  (Nr.8) apylinkė  
Antanas NEDZINSKAS,,"69,06%",148,"66,67%",6,Luksnėnų  (Nr.6) apylinkė  
Vidmantas ŽIEMELIS,,"30,94%",62,"29,87%",7,Luksnėnų  (Nr.6) apylinkė  
Antanas NEDZINSKAS,,"44,64%",411,"42,06%",26,Kolegijos  (Nr.6) apylinkė  
Vidmantas ŽIEMELIS,,"55,36%",506,"52,17%",36,Kolegijos  (Nr.6) apylinkė  
Antanas NEDZINSKAS,,"48,10%",153,"45,71%",12,Santaikos  (Nr.5) apylinkė  
Vidmantas ŽIEMELIS,,"51,90%",168,"49,31%",10,Santaikos  (Nr.5) apylinkė  
Antanas NEDZINSKAS,,"54,43%",200,"52,12%",9,Miklusėnų  (Nr.4) apylinkė  
Vidmantas ŽIEMELIS,,"45,57%",159,"43,64%",16,Miklusėnų  (Nr.4) apylinkė  
Antanas NEDZINSKAS,,"71,83%",94,"69,39%",8,Genių  (Nr.3) apylinkė  
Vidmantas ŽIEMELIS,,"28,17%",30,"27,21%",10,Genių  (Nr.3) apylinkė  
Antanas NEDZINSKAS,,"51,41%",104,"49,42%",24,Praniūnų  (Nr.2) apylinkė  
Vidmantas ŽIEMELIS,,"48,59%",92,"46,72%",29,Praniūnų  (Nr.2) apylinkė  
Algis KAŠĖTA,,"88,57%",741,"86,85%",111,Šilo  (Nr.38) apylinkė  
Leonard TALMONT,,"11,43%",96,"11,21%",14,Šilo  (Nr.38) apylinkė  
Algis KAŠĖTA,,"2,94%",4,"2,91%",1,Tausiūnų  (Nr.37) apylinkė  
Leonard TALMONT,,"97,06%",127,"95,93%",38,Tausiūnų  (Nr.37) apylinkė  
Algis KAŠĖTA,,"86,60%",647,"83,81%",109,Dzūkų  (Nr.37) apylinkė  
Leonard TALMONT,,"13,40%",101,"12,97%",16,Dzūkų  (Nr.37) apylinkė  
Algis KAŠĖTA,,"87,60%",671,"85,31%",113,Parko  (Nr.36) apylinkė  
Leonard TALMONT,,"12,40%",90,"12,08%",21,Parko  (Nr.36) apylinkė  
Algis KAŠĖTA,,"93,28%",51,"89,93%",74,Rudnios  (Nr.35) apylinkė  
Leonard TALMONT,,"6,72%",9,"6,47%",0,Rudnios  (Nr.35) apylinkė  
Algis KAŠĖTA,,"16,67%",27,"16,33%",5,Dailidžių  (Nr.35) apylinkė  
Leonard TALMONT,,"83,33%",125,"81,63%",35,Dailidžių  (Nr.35) apylinkė  
Algis KAŠĖTA,,"68,62%",208,"68,25%",50,Vydenių  (Nr.34) apylinkė  
Leonard TALMONT,,"31,38%",102,"31,22%",16,Vydenių  (Nr.34) apylinkė  
Algis KAŠĖTA,,"73,75%",145,"72,54%",32,Krivilių  (Nr.33) apylinkė  
Leonard TALMONT,,"26,25%",57,"25,82%",6,Krivilių  (Nr.33) apylinkė  
Algis KAŠĖTA,,"91,82%",85,"89,38%",16,Tolkūnų  (Nr.32) apylinkė  
Leonard TALMONT,,"8,18%",7,"7,96%",2,Tolkūnų  (Nr.32) apylinkė  
Algis KAŠĖTA,,"96,62%",115,"95,33%",28,Sarapiniškių  (Nr.31) apylinkė  
Leonard TALMONT,,"3,38%",5,"3,33%",0,Sarapiniškių  (Nr.31) apylinkė  
Algis KAŠĖTA,,"95,47%",191,"94,40%",62,Perlojos  (Nr.30) apylinkė  
Leonard TALMONT,,"4,53%",10,"4,48%",2,Perlojos  (Nr.30) apylinkė  
Algis KAŠĖTA,,"90,24%",101,"88,10%",10,Nedzingės  (Nr.29) apylinkė  
Leonard TALMONT,,"9,76%",12,"9,52%",0,Nedzingės  (Nr.29) apylinkė  
Algis KAŠĖTA,,"94,36%",133,"92,00%",51,Gudžių  (Nr.28) apylinkė  
Leonard TALMONT,,"5,64%",9,"5,50%",2,Gudžių  (Nr.28) apylinkė  
Algis KAŠĖTA,,"95,30%",191,"92,53%",32,Pušelės  (Nr.27) apylinkė  
Leonard TALMONT,,"4,70%",10,"4,56%",1,Pušelės  (Nr.27) apylinkė  
Algis KAŠĖTA,,"87,76%",241,"85,71%",53,Valkininkų  (Nr.26) apylinkė  
Leonard TALMONT,,"12,24%",35,"11,95%",6,Valkininkų  (Nr.26) apylinkė  
Algis KAŠĖTA,,"87,95%",118,"85,38%",28,Dargužių  (Nr.25) apylinkė  
Leonard TALMONT,,"12,05%",15,"11,70%",5,Dargužių  (Nr.25) apylinkė  
Algis KAŠĖTA,,"92,86%",63,"91,00%",28,Daržininkų  (Nr.24) apylinkė  
Leonard TALMONT,,"7,14%",4,"7,00%",3,Daržininkų  (Nr.24) apylinkė  
Algis KAŠĖTA,,"20,21%",52,"20,00%",6,Tetėnų  (Nr.19) apylinkė  
Leonard TALMONT,,"79,79%",174,"78,97%",55,Tetėnų  (Nr.19) apylinkė  
Algis KAŠĖTA,,"8,76%",39,"8,61%",7,Pabarės  (Nr.18) apylinkė  
Leonard TALMONT,,"91,24%",377,"89,70%",102,Pabarės  (Nr.18) apylinkė  
Algis KAŠĖTA,,"92,75%",81,"91,43%",47,Pilvingių  (Nr.18) apylinkė  
Leonard TALMONT,,"7,25%",6,"7,14%",4,Pilvingių  (Nr.18) apylinkė  
Algis KAŠĖTA,,"95,12%",105,"92,31%",51,Vilkiautinio  (Nr.17) apylinkė  
Leonard TALMONT,,"4,88%",5,"4,73%",3,Vilkiautinio  (Nr.17) apylinkė  
Algis KAŠĖTA,,"9,31%",43,"9,31%",10,Dainavos  (Nr.17) apylinkė  
Leonard TALMONT,,"90,69%",374,"90,69%",142,Dainavos  (Nr.17) apylinkė  
Algis KAŠĖTA,,"17,12%",69,"16,89%",7,Purvėnų  (Nr.16) apylinkė  
Leonard TALMONT,,"82,88%",272,"81,78%",96,Purvėnų  (Nr.16) apylinkė  
Algis KAŠĖTA,,"94,44%",92,"92,52%",44,Panaros  (Nr.16) apylinkė  
Leonard TALMONT,,"5,56%",8,"5,44%",0,Panaros  (Nr.16) apylinkė  
Algis KAŠĖTA,,"15,11%",80,"14,69%",9,Kalesninkų  (Nr.15) apylinkė  
Leonard TALMONT,,"84,89%",405,"82,51%",95,Kalesninkų  (Nr.15) apylinkė  
Algis KAŠĖTA,,"93,48%",492,"90,66%",110,Merkinės  (Nr.15) apylinkė  
Leonard TALMONT,,"6,52%",40,"6,33%",2,Merkinės  (Nr.15) apylinkė  
Algis KAŠĖTA,,"10,36%",40,"10,29%",6,Gornostajiškių  (Nr.14) apylinkė  
Leonard TALMONT,,"89,64%",265,"89,04%",133,Gornostajiškių  (Nr.14) apylinkė  
Algis KAŠĖTA,,"96,03%",86,"96,03%",35,Kibyšių  (Nr.14) apylinkė  
Leonard TALMONT,,"3,97%",4,"3,97%",1,Kibyšių  (Nr.14) apylinkė  
Algis KAŠĖTA,,"14,36%",53,"14,18%",4,Jurzdikos  (Nr.13) apylinkė  
Leonard TALMONT,,"85,64%",304,"84,58%",36,Jurzdikos  (Nr.13) apylinkė  
Algis KAŠĖTA,,"94,03%",48,"92,65%",15,Gudakiemio  (Nr.13) apylinkė  
Leonard TALMONT,,"5,97%",4,"5,88%",0,Gudakiemio  (Nr.13) apylinkė  
Algis KAŠĖTA,,"12,45%",156,"12,29%",12,Eišiškių  (Nr.12) apylinkė  
Leonard TALMONT,,"87,55%",1055,"86,39%",126,Eišiškių  (Nr.12) apylinkė  
Algis KAŠĖTA,,"7,14%",11,"7,09%",9,Jančiūnų  (Nr.11) apylinkė  
Leonard TALMONT,,"92,86%",200,"92,20%",60,Jančiūnų  (Nr.11) apylinkė  
Algis KAŠĖTA,,"87,42%",331,"85,93%",72,Matuizų  (Nr.11) apylinkė  
Leonard TALMONT,,"12,58%",52,"12,37%",6,Matuizų  (Nr.11) apylinkė  
Algis KAŠĖTA,,"8,06%",28,"7,83%",6,Butrimonių  (Nr.10) apylinkė  
Leonard TALMONT,,"91,94%",291,"89,40%",97,Butrimonių  (Nr.10) apylinkė  
Algis KAŠĖTA,,"92,80%",85,"90,62%",31,Krūminių  (Nr.10) apylinkė  
Leonard TALMONT,,"7,20%",8,"7,03%",1,Krūminių  (Nr.10) apylinkė  
Algis KAŠĖTA,,"98,88%",64,"97,78%",24,Žiūrų  (Nr.9) apylinkė  
Leonard TALMONT,,"1,12%",0,"1,11%",1,Žiūrų  (Nr.9) apylinkė  
Algis KAŠĖTA,,"97,56%",63,"91,95%",17,Puvočių  (Nr.8) apylinkė  
Leonard TALMONT,,"2,44%",2,"2,30%",0,Puvočių  (Nr.8) apylinkė  
Algis KAŠĖTA,,"95,68%",73,"95,00%",60,Margionių  (Nr.7) apylinkė  
Leonard TALMONT,,"4,32%",5,"4,29%",1,Margionių  (Nr.7) apylinkė  
Algis KAŠĖTA,,"95,40%",201,"94,68%",48,Marcinkonių  (Nr.6) apylinkė  
Leonard TALMONT,,"4,60%",9,"4,56%",3,Marcinkonių  (Nr.6) apylinkė  
Algis KAŠĖTA,,"90,13%",88,"87,82%",49,Kabelių  (Nr.5) apylinkė  
Leonard TALMONT,,"9,87%",11,"9,62%",4,Kabelių  (Nr.5) apylinkė  
Algis KAŠĖTA,,"91,94%",153,"91,08%",41,Panočių  (Nr.4) apylinkė  
Leonard TALMONT,,"8,06%",17,"7,98%",0,Panočių  (Nr.4) apylinkė  
Algis KAŠĖTA,,"86,93%",141,"85,22%",32,Dubičių  (Nr.3) apylinkė  
Leonard TALMONT,,"13,07%",23,"12,81%",3,Dubičių  (Nr.3) apylinkė  
Algis KAŠĖTA,,"98,22%",166,"96,51%",55,Žilinų  (Nr.2) apylinkė  
Leonard TALMONT,,"1,78%",4,"1,75%",0,Žilinų  (Nr.2) apylinkė  
Algis KAŠĖTA,,"94,86%",139,"94,32%",27,Puodžių  (Nr.1) apylinkė  
Leonard TALMONT,,"5,14%",9,"5,11%",0,Puodžių  (Nr.1) apylinkė  
Justinas KAROSAS,,"50,82%",48,"49,21%",14,Žagarių  (Nr.29) apylinkė  
Algirdas ŠAKALYS,,"49,18%",49,"47,62%",11,Žagarių  (Nr.29) apylinkė  
Justinas KAROSAS,,"34,06%",32,"33,57%",15,Viktarinos  (Nr.28) apylinkė  
Algirdas ŠAKALYS,,"65,94%",67,"65,00%",24,Viktarinos  (Nr.28) apylinkė  
Justinas KAROSAS,,"44,88%",266,"43,42%",67,Veisiejų  (Nr.27) apylinkė  
Algirdas ŠAKALYS,,"55,12%",316,"53,32%",93,Veisiejų  (Nr.27) apylinkė  
Justinas KAROSAS,,"41,21%",63,"40,98%",12,Verstaminų  (Nr.26) apylinkė  
Algirdas ŠAKALYS,,"58,79%",87,"58,47%",20,Verstaminų  (Nr.26) apylinkė  
Justinas KAROSAS,,"36,81%",52,"36,02%",15,Teizų  (Nr.25) apylinkė  
Algirdas ŠAKALYS,,"63,19%",94,"61,83%",21,Teizų  (Nr.25) apylinkė  
Justinas KAROSAS,,"46,75%",111,"45,57%",33,Šventežerio  (Nr.24) apylinkė  
Algirdas ŠAKALYS,,"53,25%",127,"51,90%",37,Šventežerio  (Nr.24) apylinkė  
Justinas KAROSAS,,"46,27%",98,"44,13%",26,Šeštokų  (Nr.23) apylinkė  
Algirdas ŠAKALYS,,"53,73%",122,"51,25%",22,Šeštokų  (Nr.23) apylinkė  
Justinas KAROSAS,,"21,54%",24,"21,54%",18,Stebulių  (Nr.22) apylinkė  
Algirdas ŠAKALYS,,"78,46%",98,"78,46%",55,Stebulių  (Nr.22) apylinkė  
Justinas KAROSAS,,"45,82%",232,"44,11%",64,Seirijų  (Nr.21) apylinkė  
Algirdas ŠAKALYS,,"54,18%",241,"52,16%",109,Seirijų  (Nr.21) apylinkė  
