kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Jurgis RAZMA,,"44,90%",97,"43,65%",13,Prūsalių  (Nr.37) apylinkė  
Mindaugas JURČIUS,,"55,10%",119,"53,57%",16,Prūsalių  (Nr.37) apylinkė  
Jurgis RAZMA,,"54,07%",81,"53,30%",32,Žlibinų  (Nr.35) apylinkė  
Mindaugas JURČIUS,,"45,93%",79,"45,28%",17,Žlibinų  (Nr.35) apylinkė  
Jurgis RAZMA,,"61,64%",175,"59,68%",50,Žemaičių Kalvarijos  (Nr.34) apylinkė  
Mindaugas JURČIUS,,"38,36%",119,"37,14%",21,Žemaičių Kalvarijos  (Nr.34) apylinkė  
Jurgis RAZMA,,"49,29%",113,"47,59%",25,Truikių  (Nr.32) apylinkė  
Mindaugas JURČIUS,,"50,71%",129,"48,97%",13,Truikių  (Nr.32) apylinkė  
Jurgis RAZMA,,"38,60%",74,"38,06%",36,Šateikių  (Nr.31) apylinkė  
Mindaugas JURČIUS,,"61,40%",115,"60,55%",60,Šateikių  (Nr.31) apylinkė  
Jurgis RAZMA,,"32,60%",50,"31,72%",9,Stanelių  (Nr.30) apylinkė  
Mindaugas JURČIUS,,"67,40%",109,"65,59%",13,Stanelių  (Nr.30) apylinkė  
Jurgis RAZMA,,"61,54%",83,"59,26%",29,Stalgėnų  (Nr.29) apylinkė  
Mindaugas JURČIUS,,"38,46%",51,"37,04%",19,Stalgėnų  (Nr.29) apylinkė  
Jurgis RAZMA,,"49,43%",211,"48,50%",48,Platelių  (Nr.26) apylinkė  
Mindaugas JURČIUS,,"50,57%",204,"49,63%",61,Platelių  (Nr.26) apylinkė  
Jurgis RAZMA,,"52,46%",196,"51,51%",60,Nausodžio  (Nr.24) apylinkė  
Mindaugas JURČIUS,,"47,54%",199,"46,68%",33,Nausodžio  (Nr.24) apylinkė  
Jurgis RAZMA,,"42,39%",70,"41,49%",8,Narvaišių  (Nr.23) apylinkė  
Mindaugas JURČIUS,,"57,61%",87,"56,38%",19,Narvaišių  (Nr.23) apylinkė  
Jurgis RAZMA,,"52,31%",58,"51,52%",10,Milašaičių  (Nr.21) apylinkė  
Mindaugas JURČIUS,,"47,69%",58,"46,97%",4,Milašaičių  (Nr.21) apylinkė  
Jurgis RAZMA,,"47,04%",127,"45,14%",40,Kulių  (Nr.19) apylinkė  
Mindaugas JURČIUS,,"52,96%",161,"50,81%",27,Kulių  (Nr.19) apylinkė  
Jurgis RAZMA,,"54,04%",84,"53,50%",23,Kontaučių  (Nr.18) apylinkė  
Mindaugas JURČIUS,,"45,96%",73,"45,50%",18,Kontaučių  (Nr.18) apylinkė  
Jurgis RAZMA,,"39,78%",51,"39,56%",21,Karklėnų  (Nr.17) apylinkė  
Mindaugas JURČIUS,,"60,22%",88,"59,89%",21,Karklėnų  (Nr.17) apylinkė  
Jurgis RAZMA,,"41,28%",38,"40,91%",7,Grumblių  (Nr.16) apylinkė  
Mindaugas JURČIUS,,"58,72%",55,"58,18%",9,Grumblių  (Nr.16) apylinkė  
Jurgis RAZMA,,"56,13%",112,"55,31%",39,Glaudžių  (Nr.15) apylinkė  
Mindaugas JURČIUS,,"43,87%",97,"43,22%",21,Glaudžių  (Nr.15) apylinkė  
Jurgis RAZMA,,"29,31%",40,"28,49%",11,Gintališkės  (Nr.14) apylinkė  
Mindaugas JURČIUS,,"70,69%",100,"68,72%",23,Gintališkės  (Nr.14) apylinkė  
Jurgis RAZMA,,"62,65%",69,"60,47%",35,Gegrėnų  (Nr.12) apylinkė  
Mindaugas JURČIUS,,"37,35%",40,"36,05%",22,Gegrėnų  (Nr.12) apylinkė  
Jurgis RAZMA,,"57,25%",62,"56,39%",13,Didvyčių  (Nr.11) apylinkė  
Mindaugas JURČIUS,,"42,75%",47,"42,11%",9,Didvyčių  (Nr.11) apylinkė  
Jurgis RAZMA,,"41,46%",123,"39,89%",25,Alsėdžių  (Nr.9) apylinkė  
Mindaugas JURČIUS,,"58,54%",170,"56,33%",39,Alsėdžių  (Nr.9) apylinkė  
Jurgis RAZMA,,"55,56%",101,"53,97%",69,Vatušių  (Nr.9) apylinkė  
Mindaugas JURČIUS,,"44,44%",97,"43,17%",39,Vatušių  (Nr.9) apylinkė  
Jurgis RAZMA,,"49,32%",58,"48,32%",14,Aleksandravo  (Nr.8) apylinkė  
Mindaugas JURČIUS,,"50,68%",65,"49,66%",9,Aleksandravo  (Nr.8) apylinkė  
Jurgis RAZMA,,"52,01%",112,"50,49%",43,Tverų  (Nr.8) apylinkė  
Mindaugas JURČIUS,,"47,99%",122,"46,58%",21,Tverų  (Nr.8) apylinkė  
Jurgis RAZMA,,"54,69%",134,"53,12%",70,Sauslaukio  (Nr.7) apylinkė  
Mindaugas JURČIUS,,"45,31%",137,"44,01%",32,Sauslaukio  (Nr.7) apylinkė  
Jurgis RAZMA,,"46,72%",347,"45,01%",59,A.Vaišvilos  (Nr.7) apylinkė  
Mindaugas JURČIUS,,"53,28%",419,"51,33%",44,A.Vaišvilos  (Nr.7) apylinkė  
Jurgis RAZMA,,"58,78%",444,"57,19%",105,Rietavo  (Nr.6) apylinkė  
Mindaugas JURČIUS,,"41,22%",325,"40,10%",60,Rietavo  (Nr.6) apylinkė  
Jurgis RAZMA,,"55,68%",334,"53,82%",53,Senamiesčio  (Nr.6) apylinkė  
Mindaugas JURČIUS,,"44,32%",286,"42,84%",22,Senamiesčio  (Nr.6) apylinkė  
Jurgis RAZMA,,"49,02%",405,"46,60%",47,V.Mačernio  (Nr.5) apylinkė  
Mindaugas JURČIUS,,"50,98%",436,"48,45%",34,V.Mačernio  (Nr.5) apylinkė  
Jurgis RAZMA,,"44,50%",68,"43,66%",25,Pelaičių  (Nr.5) apylinkė  
Mindaugas JURČIUS,,"55,50%",104,"54,46%",12,Pelaičių  (Nr.5) apylinkė  
Jurgis RAZMA,,"53,05%",423,"51,75%",64,Laisvės  (Nr.4) apylinkė  
Mindaugas JURČIUS,,"46,95%",383,"45,80%",48,Laisvės  (Nr.4) apylinkė  
Jurgis RAZMA,,"59,73%",64,"58,94%",25,Medingėnų  (Nr.4) apylinkė  
Mindaugas JURČIUS,,"40,27%",37,"39,74%",23,Medingėnų  (Nr.4) apylinkė  
Jurgis RAZMA,,"48,95%",430,"47,07%",84,A.Jucio  (Nr.3) apylinkė  
Mindaugas JURČIUS,,"51,05%",475,"49,08%",61,A.Jucio  (Nr.3) apylinkė  
Jurgis RAZMA,,"46,22%",48,"45,45%",7,Labardžių  (Nr.3) apylinkė  
Mindaugas JURČIUS,,"53,78%",52,"52,89%",12,Labardžių  (Nr.3) apylinkė  
Jurgis RAZMA,,"39,08%",22,"36,56%",12,Giliogirio  (Nr.2) apylinkė  
Mindaugas JURČIUS,,"60,92%",43,"56,99%",10,Giliogirio  (Nr.2) apylinkė  
Jurgis RAZMA,,"48,83%",225,"47,44%",25,Dariaus ir Girėno  (Nr.2) apylinkė  
Mindaugas JURČIUS,,"51,17%",249,"49,72%",13,Dariaus ir Girėno  (Nr.2) apylinkė  
Jurgis RAZMA,,"43,59%",164,"41,94%",57,Birutės  (Nr.1) apylinkė  
Mindaugas JURČIUS,,"56,41%",230,"54,27%",56,Birutės  (Nr.1) apylinkė  
Jurgis RAZMA,,"46,84%",85,"45,18%",4,Daugėdų  (Nr.1) apylinkė  
Mindaugas JURČIUS,,"53,16%",89,"51,27%",12,Daugėdų  (Nr.1) apylinkė  
Jolita VAICKIENĖ,,"69,74%",38,"66,25%",15,Valėnų  (Nr.38) apylinkė  
Vaidotas BACEVIČIUS,,"30,26%",19,"28,75%",4,Valėnų  (Nr.38) apylinkė  
Jolita VAICKIENĖ,,"64,38%",77,"63,51%",17,Jokūbavo  (Nr.37) apylinkė  
Vaidotas BACEVIČIUS,,"35,62%",43,"35,14%",9,Jokūbavo  (Nr.37) apylinkė  
Jolita VAICKIENĖ,,"58,06%",51,"56,25%",3,Rubulių  (Nr.36) apylinkė  
Vaidotas BACEVIČIUS,,"41,94%",35,"40,62%",4,Rubulių  (Nr.36) apylinkė  
Jolita VAICKIENĖ,,"53,40%",52,"52,38%",3,Raguviškių  (Nr.35) apylinkė  
Vaidotas BACEVIČIUS,,"46,60%",37,"45,71%",11,Raguviškių  (Nr.35) apylinkė  
Jolita VAICKIENĖ,,"55,28%",103,"53,40%",7,Dupulčių  (Nr.34) apylinkė  
Vaidotas BACEVIČIUS,,"44,72%",75,"43,20%",14,Dupulčių  (Nr.34) apylinkė  
Jolita VAICKIENĖ,,"76,47%",7,"76,47%",6,Mikoliškių  (Nr.33) apylinkė  
Vaidotas BACEVIČIUS,,"23,53%",3,"23,53%",1,Mikoliškių  (Nr.33) apylinkė  
Jolita VAICKIENĖ,,"81,65%",74,"78,07%",15,Budrių  (Nr.32) apylinkė  
Vaidotas BACEVIČIUS,,"18,35%",15,"17,54%",5,Budrių  (Nr.32) apylinkė  
Jolita VAICKIENĖ,,"66,07%",82,"64,91%",29,Baublių  (Nr.31) apylinkė  
Vaidotas BACEVIČIUS,,"33,93%",40,"33,33%",17,Baublių  (Nr.31) apylinkė  
Jolita VAICKIENĖ,,"54,41%",34,"52,86%",3,Nasrėnų  (Nr.30) apylinkė  
Vaidotas BACEVIČIUS,,"45,59%",24,"44,29%",7,Nasrėnų  (Nr.30) apylinkė  
Jolita VAICKIENĖ,,"51,80%",225,"51,11%",5,Kūlupėnų  (Nr.29) apylinkė  
Vaidotas BACEVIČIUS,,"48,20%",189,"47,56%",25,Kūlupėnų  (Nr.29) apylinkė  
Jolita VAICKIENĖ,,"65,19%",384,"62,34%",43,Vydmantų  (Nr.28) apylinkė  
Vaidotas BACEVIČIUS,,"34,81%",201,"33,28%",27,Vydmantų  (Nr.28) apylinkė  
Jolita VAICKIENĖ,,"71,26%",130,"69,62%",51,Rūdaičių  (Nr.27) apylinkė  
Vaidotas BACEVIČIUS,,"28,74%",47,"28,08%",26,Rūdaičių  (Nr.27) apylinkė  
Jolita VAICKIENĖ,,"61,27%",154,"57,81%",20,Kretingsodžio  (Nr.26) apylinkė  
Vaidotas BACEVIČIUS,,"38,73%",96,"36,54%",14,Kretingsodžio  (Nr.26) apylinkė  
Jolita VAICKIENĖ,,"60,16%",52,"57,46%",25,Padvarių  (Nr.25) apylinkė  
Vaidotas BACEVIČIUS,,"39,84%",40,"38,06%",11,Padvarių  (Nr.25) apylinkė  
Jolita VAICKIENĖ,,"52,87%",163,"51,02%",12,Dvaro  (Nr.24) apylinkė  
Vaidotas BACEVIČIUS,,"47,13%",133,"45,48%",23,Dvaro  (Nr.24) apylinkė  
Jolita VAICKIENĖ,,"67,46%",100,"64,41%",14,Kurmaičių  (Nr.23) apylinkė  
Vaidotas BACEVIČIUS,,"32,54%",41,"31,07%",14,Kurmaičių  (Nr.23) apylinkė  
Jolita VAICKIENĖ,,"65,29%",67,"62,70%",12,Kalniškių  (Nr.22) apylinkė  
Vaidotas BACEVIČIUS,,"34,71%",35,"33,33%",7,Kalniškių  (Nr.22) apylinkė  
Jolita VAICKIENĖ,,"59,12%",222,"57,02%",34,Kartenos  (Nr.21) apylinkė  
Vaidotas BACEVIČIUS,,"40,88%",142,"39,42%",35,Kartenos  (Nr.21) apylinkė  
Jolita VAICKIENĖ,,"53,03%",27,"52,24%",8,Kalnalio  (Nr.20) apylinkė  
Vaidotas BACEVIČIUS,,"46,97%",23,"46,27%",8,Kalnalio  (Nr.20) apylinkė  
Jolita VAICKIENĖ,,"75,00%",110,"73,71%",19,Erlėnų  (Nr.19) apylinkė  
Vaidotas BACEVIČIUS,,"25,00%",33,"24,57%",10,Erlėnų  (Nr.19) apylinkė  
Jolita VAICKIENĖ,,"48,08%",47,"45,05%",3,Juodupėnų  (Nr.18) apylinkė  
Vaidotas BACEVIČIUS,,"51,92%",39,"48,65%",15,Juodupėnų  (Nr.18) apylinkė  
Jolita VAICKIENĖ,,"74,59%",62,"73,39%",29,Laivių  (Nr.17) apylinkė  
Vaidotas BACEVIČIUS,,"25,41%",15,"25,00%",16,Laivių  (Nr.17) apylinkė  
Jolita VAICKIENĖ,,"68,31%",95,"67,57%",30,Žvainių  (Nr.16) apylinkė  
Vaidotas BACEVIČIUS,,"31,69%",46,"31,35%",12,Žvainių  (Nr.16) apylinkė  
Jolita VAICKIENĖ,,"72,26%",89,"70,71%",10,Piliakalnio  (Nr.15) apylinkė  
Vaidotas BACEVIČIUS,,"27,74%",21,"27,14%",17,Piliakalnio  (Nr.15) apylinkė  
Jolita VAICKIENĖ,,"72,50%",62,"70,73%",25,Laukžemės  (Nr.14) apylinkė  
Vaidotas BACEVIČIUS,,"27,50%",25,"26,83%",8,Laukžemės  (Nr.14) apylinkė  
Jolita VAICKIENĖ,,"72,73%",38,"72,73%",2,Mančių  (Nr.13) apylinkė  
Vaidotas BACEVIČIUS,,"27,27%",12,"27,27%",3,Mančių  (Nr.13) apylinkė  
Jolita VAICKIENĖ,,"51,37%",79,"49,47%",15,Grūšlaukės  (Nr.12) apylinkė  
Vaidotas BACEVIČIUS,,"48,63%",75,"46,84%",14,Grūšlaukės  (Nr.12) apylinkė  
Jolita VAICKIENĖ,,"73,91%",63,"69,11%",22,Kumpikų  (Nr.11) apylinkė  
Vaidotas BACEVIČIUS,,"26,09%",21,"24,39%",9,Kumpikų  (Nr.11) apylinkė  
Jolita VAICKIENĖ,,"66,86%",90,"65,73%",27,Kašučių  (Nr.10) apylinkė  
Vaidotas BACEVIČIUS,,"33,14%",38,"32,58%",20,Kašučių  (Nr.10) apylinkė  
Jolita VAICKIENĖ,,"73,38%",83,"71,97%",30,Lazdininkų  (Nr.9) apylinkė  
Vaidotas BACEVIČIUS,,"26,62%",31,"26,11%",10,Lazdininkų  (Nr.9) apylinkė  
Jolita VAICKIENĖ,,"64,33%",263,"63,69%",58,Darbėnų  (Nr.8) apylinkė  
Vaidotas BACEVIČIUS,,"35,67%",144,"35,32%",34,Darbėnų  (Nr.8) apylinkė  
Jolita VAICKIENĖ,,"64,73%",259,"62,63%",31,Salantų  (Nr.7) apylinkė  
Vaidotas BACEVIČIUS,,"35,27%",121,"34,13%",37,Salantų  (Nr.7) apylinkė  
Jolita VAICKIENĖ,,"58,77%",379,"55,36%",70,Kretingos  (Nr.6) apylinkė  
Vaidotas BACEVIČIUS,,"41,23%",276,"38,84%",39,Kretingos  (Nr.6) apylinkė  
Jolita VAICKIENĖ,,"60,22%",510,"58,11%",85,S.Daukanto  (Nr.5) apylinkė  
Vaidotas BACEVIČIUS,,"39,78%",327,"38,38%",66,S.Daukanto  (Nr.5) apylinkė  
Jolita VAICKIENĖ,,"57,87%",449,"55,62%",51,Vytauto  (Nr.4) apylinkė  
Vaidotas BACEVIČIUS,,"42,13%",311,"40,49%",53,Vytauto  (Nr.4) apylinkė  
Jolita VAICKIENĖ,,"57,59%",648,"54,97%",65,J.Pabrėžos  (Nr.3) apylinkė  
Vaidotas BACEVIČIUS,,"42,41%",463,"40,48%",62,J.Pabrėžos  (Nr.3) apylinkė  
Jolita VAICKIENĖ,,"51,18%",517,"49,63%",88,M.Daujoto  (Nr.2) apylinkė  
Vaidotas BACEVIČIUS,,"48,82%",470,"47,33%",107,M.Daujoto  (Nr.2) apylinkė  
Jolita VAICKIENĖ,,"51,80%",218,"49,78%",12,Parko  (Nr.1) apylinkė  
Vaidotas BACEVIČIUS,,"48,20%",181,"46,32%",33,Parko  (Nr.1) apylinkė  
Audronė PITRĖNIENĖ,,"67,92%",60,"67,92%",12,Lūšės  (Nr.34) apylinkė  
Gediminas ANUŽIS,,"32,08%",30,"32,08%",4,Lūšės  (Nr.34) apylinkė  
Audronė PITRĖNIENĖ,,"71,24%",92,"66,46%",17,Laižuvos  (Nr.33) apylinkė  
Gediminas ANUŽIS,,"28,76%",28,"26,83%",16,Laižuvos  (Nr.33) apylinkė  
Audronė PITRĖNIENĖ,,"72,90%",55,"64,46%",23,Purvėnų  (Nr.32) apylinkė  
Gediminas ANUŽIS,,"27,10%",23,"23,97%",6,Purvėnų  (Nr.32) apylinkė  
Audronė PITRĖNIENĖ,,"63,14%",115,"58,43%",34,Bugenių  (Nr.30) apylinkė  
Gediminas ANUŽIS,,"36,86%",66,"34,12%",21,Bugenių  (Nr.30) apylinkė  
Audronė PITRĖNIENĖ,,"75,51%",65,"71,84%",9,Urvikių  (Nr.29) apylinkė  
Gediminas ANUŽIS,,"24,49%",22,"23,30%",2,Urvikių  (Nr.29) apylinkė  
Audronė PITRĖNIENĖ,,"64,06%",102,"62,44%",21,Židikų  (Nr.28) apylinkė  
Gediminas ANUŽIS,,"35,94%",59,"35,03%",10,Židikų  (Nr.28) apylinkė  
Audronė PITRĖNIENĖ,,"70,97%",103,"68,04%",29,Ukrinų  (Nr.27) apylinkė  
Gediminas ANUŽIS,,"29,03%",41,"27,84%",13,Ukrinų  (Nr.27) apylinkė  
Audronė PITRĖNIENĖ,,"69,14%",36,"69,14%",20,Račalių  (Nr.26) apylinkė  
Gediminas ANUŽIS,,"30,86%",17,"30,86%",8,Račalių  (Nr.26) apylinkė  
Audronė PITRĖNIENĖ,,"74,38%",65,"72,58%",25,Pikelių  (Nr.25) apylinkė  
Gediminas ANUŽIS,,"25,62%",25,"25,00%",6,Pikelių  (Nr.25) apylinkė  
Audronė PITRĖNIENĖ,,"65,49%",66,"64,35%",8,Rukų  (Nr.24) apylinkė  
Gediminas ANUŽIS,,"34,51%",30,"33,91%",9,Rukų  (Nr.24) apylinkė  
Audronė PITRĖNIENĖ,,"60,44%",79,"58,51%",31,Renavo  (Nr.24) apylinkė  
Gediminas ANUŽIS,,"39,56%",44,"38,30%",28,Renavo  (Nr.24) apylinkė  
Audronė PITRĖNIENĖ,,"50,00%",32,"45,12%",5,Dagių  (Nr.23) apylinkė  
Gediminas ANUŽIS,,"50,00%",34,"45,12%",3,Dagių  (Nr.23) apylinkė  
Audronė PITRĖNIENĖ,,"64,67%",101,"63,98%",18,Šačių  (Nr.23) apylinkė  
Gediminas ANUŽIS,,"35,33%",54,"34,95%",11,Šačių  (Nr.23) apylinkė  
Audronė PITRĖNIENĖ,,"71,13%",57,"66,99%",12,Auksūdžio  (Nr.22) apylinkė  
Gediminas ANUŽIS,,"28,87%",23,"27,18%",5,Auksūdžio  (Nr.22) apylinkė  
Audronė PITRĖNIENĖ,,"66,67%",70,"63,24%",16,M.Rūšupių  (Nr.22) apylinkė  
Gediminas ANUŽIS,,"33,33%",25,"31,62%",18,M.Rūšupių  (Nr.22) apylinkė  
Audronė PITRĖNIENĖ,,"60,55%",46,"58,93%",20,Leckavos  (Nr.21) apylinkė  
Gediminas ANUŽIS,,"39,45%",23,"38,39%",20,Leckavos  (Nr.21) apylinkė  
Audronė PITRĖNIENĖ,,"56,99%",45,"54,64%",8,Luknės  (Nr.21) apylinkė  
Gediminas ANUŽIS,,"43,01%",25,"41,24%",15,Luknės  (Nr.21) apylinkė  
Audronė PITRĖNIENĖ,,"60,48%",92,"58,26%",35,D.Rūšupių  (Nr.20) apylinkė  
Gediminas ANUŽIS,,"39,52%",44,"38,07%",39,D.Rūšupių  (Nr.20) apylinkė  
Audronė PITRĖNIENĖ,,"74,34%",66,"69,42%",18,Buknaičių  (Nr.20) apylinkė  
Gediminas ANUŽIS,,"25,66%",25,"23,97%",4,Buknaičių  (Nr.20) apylinkė  
Audronė PITRĖNIENĖ,,"50,20%",90,"48,85%",37,Daukšių  (Nr.19) apylinkė  
Gediminas ANUŽIS,,"49,80%",89,"48,46%",37,Daukšių  (Nr.19) apylinkė  
Audronė PITRĖNIENĖ,,"85,83%",84,"84,43%",19,Užlieknės  (Nr.19) apylinkė  
Gediminas ANUŽIS,,"14,17%",13,"13,93%",4,Užlieknės  (Nr.19) apylinkė  
Audronė PITRĖNIENĖ,,"80,41%",85,"77,27%",34,Balėnų  (Nr.18) apylinkė  
Gediminas ANUŽIS,,"19,59%",20,"18,83%",9,Balėnų  (Nr.18) apylinkė  
Audronė PITRĖNIENĖ,,"68,46%",69,"68,00%",33,Šliktinės  (Nr.18) apylinkė  
Gediminas ANUŽIS,,"31,54%",37,"31,33%",10,Šliktinės  (Nr.18) apylinkė  
Audronė PITRĖNIENĖ,,"45,14%",57,"43,92%",8,Notėnų  (Nr.17) apylinkė  
Gediminas ANUŽIS,,"54,86%",46,"53,38%",33,Notėnų  (Nr.17) apylinkė  
Audronė PITRĖNIENĖ,,"62,50%",301,"59,40%",34,Tirkšlių  (Nr.17) apylinkė  
Gediminas ANUŽIS,,"37,50%",170,"35,64%",31,Tirkšlių  (Nr.17) apylinkė  
Audronė PITRĖNIENĖ,,"75,61%",100,"73,81%",24,Plinkšių  (Nr.16) apylinkė  
Gediminas ANUŽIS,,"24,39%",29,"23,81%",11,Plinkšių  (Nr.16) apylinkė  
Audronė PITRĖNIENĖ,,"54,74%",68,"51,72%",7,Šauklių  (Nr.16) apylinkė  
Gediminas ANUŽIS,,"45,26%",53,"42,76%",9,Šauklių  (Nr.16) apylinkė  
Audronė PITRĖNIENĖ,,"55,39%",262,"54,02%",67,Mosėdžio  (Nr.15) apylinkė  
Gediminas ANUŽIS,,"44,61%",196,"43,51%",69,Mosėdžio  (Nr.15) apylinkė  
Audronė PITRĖNIENĖ,,"68,24%",78,"65,58%",23,Šerkšnėnų  (Nr.15) apylinkė  
Gediminas ANUŽIS,,"31,76%",39,"30,52%",8,Šerkšnėnų  (Nr.15) apylinkė  
Audronė PITRĖNIENĖ,,"55,82%",137,"54,33%",26,Lenkimų  (Nr.14) apylinkė  
Gediminas ANUŽIS,,"44,18%",104,"43,00%",25,Lenkimų  (Nr.14) apylinkė  
Audronė PITRĖNIENĖ,,"79,34%",81,"72,73%",15,Žemalės  (Nr.14) apylinkė  
Gediminas ANUŽIS,,"20,66%",17,"18,94%",8,Žemalės  (Nr.14) apylinkė  
Audronė PITRĖNIENĖ,,"64,86%",301,"60,76%",35,Sedos  (Nr.13) apylinkė  
Gediminas ANUŽIS,,"35,14%",149,"32,91%",33,Sedos  (Nr.13) apylinkė  
Audronė PITRĖNIENĖ,,"66,88%",86,"62,21%",21,Pašilės  (Nr.12) apylinkė  
Gediminas ANUŽIS,,"33,12%",30,"30,81%",23,Pašilės  (Nr.12) apylinkė  
Audronė PITRĖNIENĖ,,"69,61%",50,"66,98%",21,Vižančių  (Nr.11) apylinkė  
Gediminas ANUŽIS,,"30,39%",21,"29,25%",10,Vižančių  (Nr.11) apylinkė  
Audronė PITRĖNIENĖ,,"70,77%",82,"68,15%",10,Trumplaukės  (Nr.10) apylinkė  
Gediminas ANUŽIS,,"29,23%",28,"28,15%",10,Trumplaukės  (Nr.10) apylinkė  
Audronė PITRĖNIENĖ,,"62,18%",254,"60,12%",37,Ylakių  (Nr.9) apylinkė  
Gediminas ANUŽIS,,"37,82%",130,"36,57%",47,Ylakių  (Nr.9) apylinkė  
Audronė PITRĖNIENĖ,,"51,61%",121,"50,63%",39,Barstyčių  (Nr.7) apylinkė  
Gediminas ANUŽIS,,"48,39%",112,"47,47%",38,Barstyčių  (Nr.7) apylinkė  
Audronė PITRĖNIENĖ,,"65,59%",57,"65,59%",4,Gėsalų  (Nr.6) apylinkė  
Gediminas ANUŽIS,,"34,41%",28,"34,41%",4,Gėsalų  (Nr.6) apylinkė  
Audronė PITRĖNIENĖ,,"48,65%",60,"47,06%",12,Kaukolikų  (Nr.5) apylinkė  
Gediminas ANUŽIS,,"51,35%",63,"49,67%",13,Kaukolikų  (Nr.5) apylinkė  
Audronė PITRĖNIENĖ,,"62,96%",101,"61,03%",18,Aleksandrijos  (Nr.4) apylinkė  
Gediminas ANUŽIS,,"37,04%",54,"35,90%",16,Aleksandrijos  (Nr.4) apylinkė  
Audronė PITRĖNIENĖ,,"59,22%",355,"57,30%",53,Laisvės  (Nr.3) apylinkė  
Gediminas ANUŽIS,,"40,78%",222,"39,47%",59,Laisvės  (Nr.3) apylinkė  
Audronė PITRĖNIENĖ,,"56,97%",400,"54,65%",82,Vilniaus  (Nr.2) apylinkė  
Gediminas ANUŽIS,,"43,03%",282,"41,27%",82,Vilniaus  (Nr.2) apylinkė  
Audronė PITRĖNIENĖ,,"60,13%",475,"58,37%",83,Skuodo  (Nr.1) apylinkė  
Gediminas ANUŽIS,,"39,87%",268,"38,70%",102,Skuodo  (Nr.1) apylinkė  
Kęstutis BARTKEVIČIUS,,"55,12%",96,"53,44%",44,Palnosų  (Nr.37) apylinkė  
Laima NAGIENĖ,,"44,88%",86,"43,51%",28,Palnosų  (Nr.37) apylinkė  
Kęstutis BARTKEVIČIUS,,"40,62%",24,"39,39%",15,Kapėnų  (Nr.36) apylinkė  
Laima NAGIENĖ,,"59,38%",38,"57,58%",19,Kapėnų  (Nr.36) apylinkė  
Kęstutis BARTKEVIČIUS,,"55,61%",93,"52,79%",11,Krakių  (Nr.31) apylinkė  
Laima NAGIENĖ,,"44,39%",75,"42,13%",8,Krakių  (Nr.31) apylinkė  
Kęstutis BARTKEVIČIUS,,"55,38%",523,"52,02%",17,Ventos  (Nr.12) apylinkė  
Laima NAGIENĖ,,"44,62%",414,"41,91%",21,Ventos  (Nr.12) apylinkė  
Kęstutis BARTKEVIČIUS,,"53,59%",283,"52,04%",23,Kalnėnų  (Nr.11) apylinkė  
Laima NAGIENĖ,,"46,41%",245,"45,07%",20,Kalnėnų  (Nr.11) apylinkė  
Kęstutis BARTKEVIČIUS,,"51,17%",392,"48,83%",24,Sodų  (Nr.10) apylinkė  
Laima NAGIENĖ,,"48,83%",371,"46,60%",26,Sodų  (Nr.10) apylinkė  
Kęstutis BARTKEVIČIUS,,"58,15%",329,"55,01%",17,Pavenčių  (Nr.9) apylinkė  
Laima NAGIENĖ,,"41,85%",234,"39,59%",15,Pavenčių  (Nr.9) apylinkė  
Kęstutis BARTKEVIČIUS,,"52,50%",546,"49,78%",32,Naftininkų  (Nr.8) apylinkė  
Laima NAGIENĖ,,"47,50%",470,"45,05%",53,Naftininkų  (Nr.8) apylinkė  
Kęstutis BARTKEVIČIUS,,"54,76%",511,"52,55%",24,Pavasario  (Nr.7) apylinkė  
Laima NAGIENĖ,,"45,24%",412,"43,42%",30,Pavasario  (Nr.7) apylinkė  
Kęstutis BARTKEVIČIUS,,"62,96%",277,"60,62%",34,Reivyčių  (Nr.6) apylinkė  
Laima NAGIENĖ,,"37,04%",164,"35,67%",19,Reivyčių  (Nr.6) apylinkė  
Kęstutis BARTKEVIČIUS,,"55,53%",568,"53,00%",24,Žemaitijos  (Nr.5) apylinkė  
Laima NAGIENĖ,,"44,47%",427,"42,44%",47,Žemaitijos  (Nr.5) apylinkė  
Kęstutis BARTKEVIČIUS,,"54,61%",346,"52,46%",27,Gabijos  (Nr.4) apylinkė  
Laima NAGIENĖ,,"45,39%",280,"43,60%",30,Gabijos  (Nr.4) apylinkė  
Kęstutis BARTKEVIČIUS,,"60,57%",353,"58,71%",48,Kęstučio  (Nr.3) apylinkė  
Laima NAGIENĖ,,"39,43%",219,"38,21%",42,Kęstučio  (Nr.3) apylinkė  
Kęstutis BARTKEVIČIUS,,"62,79%",339,"55,10%",34,Senamieščio  (Nr.2) apylinkė  
Laima NAGIENĖ,,"37,21%",194,"32,64%",27,Senamieščio  (Nr.2) apylinkė  
Kęstutis BARTKEVIČIUS,,"59,39%",405,"57,02%",66,M.Račkausko  (Nr.1) apylinkė  
Laima NAGIENĖ,,"40,61%",265,"38,98%",57,M.Račkausko  (Nr.1) apylinkė  
Saulius BUCEVIČIUS,,"68,06%",38,"66,22%",11,Mekių  (Nr.31) apylinkė  
Zofija PAULIKIENĖ,,"31,94%",21,"31,08%",2,Mekių  (Nr.31) apylinkė  
Saulius BUCEVIČIUS,,"74,00%",19,"72,55%",18,Maželių  (Nr.30) apylinkė  
