kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Raimondas    MATEMAITIS,9271.00,33483.0,125700.0,0.0,1681.0,0.0,46957.80
Ričardas    GARUOLIS,1116.00,14238.0,5000.0,0.0,3883.0,14222.0,35896.14
Raimondas    PANKEVIČIUS,0.00,0.0,140000.0,0.0,10000.0,0.0,70000.00
Alma    VITKIENĖ,36964.00,101880.0,0.0,0.0,101836.0,0.0,140744.94
Albertas    ŠIMĖNAS,63345.00,0.0,1005000.0,0.0,140000.0,0.0,238645.73
Dainius    VARNAS,4181.00,0.0,0.0,0.0,30000.0,0.0,19518.29
Juozas    MAŽEIKA,14418.00,0.0,227000.0,0.0,20512.0,0.0,57238.72
Algirdas    KLIMAITIS,12596.00,0.0,182514.0,0.0,120211.0,300.0,75348.51
Algirdas    PILKAUSKAS,462.00,0.0,106000.0,0.0,0.0,0.0,3080.00
Gvidas    RUTKAUSKAS,19648.00,0.0,460100.0,0.0,220000.0,50000.0,86735.14
Vilhelm    HAASE,7654.00,0.0,208870.0,0.0,18533.0,31172.0,32507.25
Julius    BEINORTAS,562.00,0.0,306140.0,0.0,24005.0,0.0,9348.00
Sigutis    OBELEVIČIUS,17406.00,12661.0,48300.0,0.0,2431.0,0.0,68901.26
Raimundas    KAMINSKAS,8062.00,0.0,0.0,0.0,47128.0,25385.0,46297.28
Vitalijus    SATKEVIČIUS,14951.00,0.0,41684.0,0.0,60000.0,0.0,57544.39
Naglis    PUTEIKIS,11626.00,0.0,260500.0,14400.0,0.0,75950.0,53763.77
Elvyra Valerija    LAPUKIENĖ,11792.00,0.0,32190.0,0.0,5797.0,0.0,47834.94
Rūta    CIRTAUTAITĖ,13788.00,0.0,98727.0,0.0,32266.0,0.0,54904.99
Algirdas Eugenijus    JOVAIŠA,5554.00,0.0,1134000.0,0.0,24744.0,4292.0,24522.34
Romas Konstantinas    BATŪRA,6313.00,23000.0,500000.0,0.0,0.0,0.0,31306.09
Alfonsas    VILDŽIŪNAS,5566.00,0.0,9000.0,0.0,0.0,4000.0,39219.14
Juozas    STANĖNAS,1495.00,0.0,38997.0,0.0,70326.0,0.0,8412.66
Tomas    ČEPONONIS,6570.00,55575.0,277524.0,0.0,9000.0,0.0,28173.02
Petras    GRECEVIČIUS,27481.00,52437.0,415000.0,0.0,44766.0,5292.0,133823.97
Sigitas    KAKTYS,16033.00,166849.0,220000.0,0.0,6047.0,0.0,63785.84
Klemas    INTA,2759.00,4000.0,75251.0,0.0,24060.0,1735.0,11496.78
Stasys    STAČIOKAS,41169.00,20123.0,153214.0,49000.0,67557.0,0.0,156317.73
Petras    MUSTEIKIS,1154.00,0.0,47700.0,0.0,48091.0,0.0,8650.90
Rimgaudas    RIMOŠAITIS,8052.00,0.0,9159.0,0.0,37863.0,0.0,38241.86
Liudvikas    SABUTIS,14676.00,0.0,396951.0,0.0,116557.0,0.0,138725.94
Vytautas    MOCKUS,2886.00,0.0,49123.0,42000.0,54871.0,42340.0,18181.30
Raimundas    ALEKNA,34795.00,950000.0,735215.0,0.0,4151.0,0.0,175038.52
Auksutė    RAMANAUSKAITĖ-SKOKAUSKIENĖ,1964.00,0.0,480000.0,0.0,25843.0,0.0,16574.12
Kazimieras    KUZMINSKAS,22939.00,0.0,9705.0,0.0,146153.0,0.0,112577.18
Vida    AUGUSTINIENĖ,11188.00,0.0,7500.0,0.0,31200.0,0.0,52728.20
Saulius    PEČELIŪNAS,14612.00,0.0,144617.0,0.0,163015.0,0.0,57960.00
Juozas    VAIČIULIS,16515.00,17626.0,305051.0,265710.0,1024458.0,0.0,257309.08
Violeta    GRIGIENĖ,17003.00,0.0,161000.0,0.0,40000.0,15112.0,68580.95
Vitas    MATUZAS,17918.00,6134.0,66413.0,0.0,80808.0,0.0,70201.57
Vytas    MILIAUSKAS,717.00,0.0,134104.0,0.0,96193.0,30632.0,2657.35
Aurelija    STANCIKIENĖ,7963.00,586528.0,700000.0,0.0,82276.0,20500.0,237041.91
Česlovas Vytautas    STANKEVIČIUS,18194.00,0.0,215000.0,0.0,229810.0,5500.0,75276.36
Emanuelis    ZINGERIS,14354.00,0.0,330000.0,0.0,180000.0,0.0,57194.94
Irena    DEGUTIENĖ,15739.00,0.0,342570.0,0.0,2720.0,54960.0,61814.29
Mantas    ADOMĖNAS,20298.00,1047784.0,735000.0,0.0,1156814.0,310000.0,96336.28
Andrius    KUBILIUS,20458.00,0.0,351344.0,0.0,0.0,150000.0,79873.94
Vilija    ALEKNAITĖ ABRAMIKIENĖ,14152.00,7120.0,293250.0,0.0,9723.0,3000.0,56448.00
Gediminas    DAVULIS,25786.00,0.0,359000.0,0.0,15019.0,107495.0,117072.21
Audronius    AŽUBALIS,15414.00,23568.0,104000.0,0.0,4810.0,0.0,124734.00
Stanislav    LADINSKIJ,2175.00,9000.0,0.0,0.0,5000.0,0.0,11894.81
Arūnas    GRUMADAS,21162.00,0.0,79688.0,0.0,45331.0,0.0,87506.49
Danutė    BEKINTIENĖ,14255.00,0.0,350965.0,0.0,0.0,0.0,56636.40
Dainius    PUPELIS,8313.00,0.0,0.0,0.0,4027.0,17359.0,35862.52
Aleksandr    FIODOROV,1936.00,0.0,150000.0,0.0,12000.0,2921.0,7809.07
Gintautas    JAKIMAVIČIUS,11193.00,0.0,818500.0,0.0,50000.0,0.0,45296.67
Olga    GORŠKOVA,7286.00,0.0,0.0,0.0,35000.0,0.0,30826.44
Larisa    DMITRIJEVA,5240.00,0.0,23400.0,0.0,48000.0,0.0,23497.74
Rimantas Jonas    DAGYS,15298.00,0.0,416000.0,0.0,92222.0,291.0,60691.20
Rytas    KUPČINSKAS,14204.00,0.0,43782.0,0.0,5000.0,0.0,119871.00
Modestas    ŽVILAUSKAS,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Kim    PETROV,967.00,0.0,230000.0,0.0,200000.0,0.0,7100.00
Natalja    BLINOVA,2770.00,40000.0,347000.0,0.0,66283.0,14000.0,76000.74
Svetlana    PANKOVA,4643.00,0.0,123000.0,0.0,6900.0,0.0,21010.17
Vladislavas    NAUKAITIS,9652.00,100000.0,178000.0,0.0,25000.0,0.0,40325.31
Kristina    ZMITROVIČ,7528.00,0.0,57041.0,0.0,0.0,0.0,31721.62
Viktorija    ŠALKOVSKAJA,3753.00,0.0,590000.0,0.0,0.0,3300.0,17929.27
Aksana    ŠEJANOVA,5477.00,173630.0,177000.0,0.0,0.0,0.0,24725.05
Jonas    VIZBARAS,5089.00,0.0,535000.0,0.0,130256.0,0.0,26917.98
Svetlana    ŠAROVIENĖ,528.00,35261.0,870000.0,0.0,25000.0,0.0,5661.00
Jevgenij    PESTERNIAK,5830.00,0.0,3300.0,0.0,0.0,0.0,25470.49
Olga    KALAŠNIK,19650.00,400000.0,535000.0,380000.0,102000.0,0.0,105900.14
Galina    GUZNIAKOVA,530.00,0.0,336030.0,0.0,3843.0,0.0,87751.72
Veronika    ZACHAROVA,2965.00,8200.0,300000.0,0.0,0.0,0.0,15438.41
Jelena    LATUCHINA,3199.00,0.0,205000.0,0.0,211959.0,0.0,16582.82
Jevgenij    CIUNEL,0.00,0.0,700000.0,0.0,35000.0,0.0,0.00
Vladimir    POPOŠIN,4468.00,0.0,3000.0,0.0,25000.0,0.0,20579.98
Ruslan    KUŠPETIUK,2278.00,0.0,1000.0,0.0,0.0,0.0,12500.00
Liudmila    CHOROŠILOVA,1104.00,21000.0,250000.0,0.0,0.0,0.0,5689.71
Sergej    SIUZDIN,7442.00,76803.0,160416.0,0.0,6152.0,0.0,31082.64
Nikolaj    ŠALKOVSKIJ,4103.00,0.0,590000.0,0.0,0.0,3300.0,18396.36
Sergej    ZACHARENKO,2131.00,0.0,243000.0,0.0,0.0,10000.0,11922.02
Irina    NESMEJANOVA,0.00,0.0,100000.0,0.0,0.0,0.0,0.00
Zoja    RADZIVILOVA,1847.00,0.0,251000.0,0.0,6000.0,0.0,10955.65
Pavel    BELIK,11480.00,74495.0,640000.0,0.0,0.0,0.0,47687.48
Ela    KANAITĖ,5649.00,0.0,230000.0,0.0,0.0,0.0,24760.64
Tatjana    MICHNIOVA,5088.00,0.0,50000.0,0.0,58000.0,0.0,23620.62
Sergej    JEVSEJENKO,6415.00,130000.0,161500.0,0.0,0.0,10000.0,27725.49
Vitalijus    GORELČENKA,0.00,0.0,950000.0,0.0,0.0,0.0,102950.00
Marija    JĖČIUVIENĖ,14845.00,0.0,360000.0,0.0,73500.0,0.0,68901.21
Valentina    ALEKSANDROVA,4777.00,0.0,0.0,0.0,5000.0,0.0,21531.41
Kristina    MAŽEIKIENĖ,0.00,0.0,124300.0,0.0,6315.0,94307.0,75112.25
Denis    GRIŠKO,1091.00,0.0,4500.0,0.0,0.0,0.0,7660.86
Saulius    ARLAUSKAS,22059.00,18920.0,91000.0,0.0,30000.0,0.0,85540.65
Olga    NAZARENKO,4635.00,85000.0,382000.0,0.0,0.0,36000.0,21649.27
Elena    NORKUVIENĖ,6755.00,30500.0,300000.0,0.0,0.0,0.0,28859.09
Vladimir    BACHOV,12084.00,0.0,75000.0,0.0,0.0,0.0,48594.25
Natalja    VIKTOROVA,6447.00,15000.0,133715.0,0.0,0.0,0.0,27716.37
Vladimir    GRAK,734.00,0.0,0.0,0.0,0.0,10000.0,4000.00
Marijona    FERGIZIENĖ,39.00,0.0,500000.0,0.0,17250.0,1000.0,260.00
Antanas    KLIMANSKIS,4986.00,0.0,220400.0,0.0,20000.0,0.0,33363.21
Saulius    GIRČYS,506.00,84278.0,52500.0,0.0,0.0,0.0,7548.00
Svetlana    ŠIPUROVA,452.00,0.0,1250000.0,0.0,0.0,0.0,3018.47
Kęstutis    GAŠKA,3384.00,0.0,154933.0,0.0,0.0,48000.0,69279.47
Algimantas    MEDELIS,0.00,0.0,250000.0,0.0,0.0,0.0,3325.00
Laima    PAULIUKIENĖ,7242.00,13005.0,921424.0,0.0,25195.0,0.0,31634.89
Violeta    GEMBICKA,3712.00,0.0,275000.0,0.0,80000.0,0.0,16957.62
Vytautas    PETKEVIČIUS,8424.00,0.0,277500.0,0.0,0.0,0.0,74893.67
Gintas    JONAUSKAS,0.00,0.0,4000.0,0.0,0.0,0.0,0.00
Gintaras    BRAZYS,3071.00,0.0,150000.0,0.0,10000.0,0.0,15404.62
Algimantas    BUKARTAS,11885.00,8000.0,875000.0,0.0,10000.0,0.0,48295.00
Juozas Algis    BALEVIČIUS,8983.00,0.0,47000.0,0.0,20000.0,0.0,37109.20
Julija    NAVICKAITĖ,1030.00,0.0,10000.0,0.0,0.0,0.0,7364.00
Tatjana    DIUŽEVA,3303.00,0.0,8240.0,0.0,50000.0,0.0,24001.28
Danutė    POCIENĖ,825.00,900000.0,755140.0,0.0,0.0,0.0,5500.00
Jurgita    KRIŠTOPAITYTĖ,7568.00,0.0,30000.0,0.0,4298.0,0.0,31869.51
Nerijus    DRUKTEINIS,6933.00,160000.0,253000.0,0.0,0.0,6600.0,29516.17
Stasys    JURGUTIS,745.00,0.0,8000.0,0.0,60000.0,0.0,7800.00
Violeta    BUCHCERYTĖ,5787.00,4875.0,0.0,0.0,0.0,0.0,28063.60
Sigutė    EŽERSKIENĖ,13501.00,50000.0,132500.0,0.0,5000.0,0.0,54765.25
Vasta    TRIMAILOVA,992.00,0.0,0.0,111291.0,190378.0,0.0,7217.36
Saulius    STAKUTIS,5249.00,0.0,4100.0,0.0,142503.0,9000.0,123282.04
Gintautas    TEBĖRA,7758.00,0.0,138670.0,0.0,9000.0,0.0,35691.12
Vaida    VINOGRADOVAITĖ,5773.00,0.0,4000.0,0.0,9374.0,0.0,25221.09
Jonas    IVANAUSKAS,158.00,0.0,0.0,0.0,0.0,0.0,1225.00
Jolanta    VANAGAITĖ,3199.00,0.0,1000.0,0.0,0.0,0.0,14086.71
Tomas    KIMONDRA,6767.00,50000.0,160000.0,0.0,5000.0,0.0,29002.66
Vitalija    NORVILIENĖ,3890.00,0.0,0.0,0.0,0.0,0.0,18847.38
Jovita    ČEPAUSKAITĖ,2553.00,0.0,0.0,0.0,684.0,0.0,12258.86
Aida    STRIAUKAITĖ-GUMULIAUSKIENĖ,6861.00,0.0,0.0,0.0,20000.0,0.0,29851.69
Rima    ŠTEFANE,9159.00,28965.0,102000.0,0.0,10031.0,0.0,39252.99
Egidijus    ALBREKTAS,16469.00,0.0,202000.0,0.0,5000.0,0.0,65109.44
Arnoldas    VAIDEKAT,0.00,0.0,10000.0,0.0,50000.0,0.0,0.00
Vida    DAUNORAITĖ,9921.00,83000.0,242000.0,0.0,15000.0,0.0,40588.35
Irinijus    KULIKAUSKAS,8310.00,4512.0,0.0,0.0,6565.0,0.0,34808.73
Verginija    MASILIAUSKIENĖ,6125.00,0.0,7870.0,0.0,15000.0,0.0,26719.03
Marija    KORKUT,4464.00,0.0,99000.0,0.0,0.0,0.0,20566.51
Rytis    VAIČAITIS,8434.00,13475.0,153440.0,0.0,33371.0,0.0,45983.84
Jolanta    KRUTKEVIČIENĖ,5739.00,0.0,87500.0,0.0,9124.0,0.0,25479.30
Vigandas    JABLONSKIS,4605.00,20000.0,29000.0,0.0,9130.0,258740.0,136770.52
Gediminas    ČEPULIS,8838.00,17403.0,105628.0,0.0,10000.0,0.0,36876.86
Petras    PANAVAS,3311.00,0.0,99890.0,0.0,45000.0,0.0,13924.25
Jonas    KASIULIS,4205.00,3659.0,39458.0,0.0,0.0,0.0,20613.86
Vladas    BURAGAS,5.00,0.0,15396.0,0.0,5000.0,0.0,36.09
Irutė    GEDUTIENĖ,8822.00,0.0,172000.0,0.0,19256.0,0.0,47206.21
Julius    PANKA,3307.00,12320.0,5500.0,0.0,0.0,0.0,16281.60
Tomas    ČEPONKUS,5747.00,0.0,0.0,0.0,0.0,0.0,25125.45
Rimantas    JARUŠKEVIČIUS,68.00,80000.0,713000.0,490000.0,30000.0,712000.0,102456.53
Paulius    RUMBUTIS,22089.00,0.0,48884.0,0.0,50000.0,0.0,85649.77
Tatjana    STROKUN,0.00,100052.0,39637.0,0.0,0.0,60.0,1946.48
Vidas    KARNATKA,3499.00,0.0,79000.0,0.0,31000.0,3334.0,18930.00
Alvydas    VALEIŠA,16733.00,0.0,165293.0,0.0,12000.0,0.0,79457.88
Albinas    STANKUS,16009.00,40000.0,92380.0,0.0,102100.0,5000.0,89389.91
Alvidas    ŠIMKUS,4953.00,0.0,445500.0,0.0,800000.0,210000.0,397900.00
Eugenijus    SKRUPSKELIS,3019.00,0.0,83000.0,0.0,20000.0,0.0,20800.00
Romualdas    OZOLAS,185.00,0.0,225262.0,0.0,36704.0,0.0,1227.00
