kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,27.81%,124,25.29%,27,Kulautuvos (Nr.45) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,72.19%,333,65.66%,59,Kulautuvos (Nr.45) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,96.11%,115,94.54%,58,Skaistgirių (Nr.40) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,3.89%,5,3.83%,2,Skaistgirių (Nr.40) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,88.36%,103,87.16%,26,Saviečių (Nr.37) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,11.64%,14,11.49%,3,Saviečių (Nr.37) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,64.50%,90,62.64%,19,Daugėliškių (Nr.37) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,35.50%,46,34.48%,14,Daugėliškių (Nr.37) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,60.51%,94,58.42%,24,Saulėtekių (Nr.36) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,39.49%,53,38.12%,24,Saulėtekių (Nr.36) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,45.93%,52,44.93%,10,Padauguvos (Nr.35) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,54.07%,52,52.90%,21,Padauguvos (Nr.35) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,61.39%,269,60.10%,76,Vandžiogalos (Nr.34) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,38.61%,130,37.80%,87,Vandžiogalos (Nr.34) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,89.56%,170,87.89%,113,Pernaravos (Nr.34) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,10.44%,21,10.25%,12,Pernaravos (Nr.34) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,48.08%,218,47.39%,45,Užliedžių (Nr.33) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,51.92%,236,51.17%,48,Užliedžių (Nr.33) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,88.55%,179,87.55%,53,Pelutavos (Nr.32) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,11.45%,21,11.32%,9,Pelutavos (Nr.32) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,80.92%,339,79.33%,64,Pelėdnagių (Nr.31) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,19.08%,71,18.70%,24,Pelėdnagių (Nr.31) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,82.02%,143,79.35%,76,Pašušvio (Nr.30) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,17.98%,28,17.39%,20,Pašušvio (Nr.30) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,86.10%,162,83.28%,92,Pajieslio (Nr.28) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,13.90%,27,13.44%,14,Pajieslio (Nr.28) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,91.15%,147,89.57%,59,Paaluonio (Nr.26) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,8.85%,16,8.70%,4,Paaluonio (Nr.26) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,88.80%,169,87.79%,61,Nociūnų (Nr.24) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,11.20%,20,11.07%,9,Nociūnų (Nr.24) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,44.21%,137,42.89%,50,Batniavos (Nr.24) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,55.79%,162,54.13%,74,Batniavos (Nr.24) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,43.57%,410,42.04%,44,Raudondvario (Nr.23) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,56.43%,542,54.44%,46,Raudondvario (Nr.23) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,81.48%,152,79.84%,46,Meironiškio (Nr.21) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,18.52%,32,18.15%,13,Meironiškio (Nr.21) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,83.38%,188,82.37%,83,Medėkšių (Nr.20) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,16.62%,36,16.41%,18,Medėkšių (Nr.20) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,29.54%,74,28.92%,9,Universiteto (Nr.19) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,70.46%,177,68.99%,21,Universiteto (Nr.19) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,84.53%,138,83.27%,86,Langakių (Nr.17) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,15.47%,23,15.24%,18,Langakių (Nr.17) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,78.23%,336,76.51%,45,Labūnavos (Nr.15) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,21.77%,84,21.29%,22,Labūnavos (Nr.15) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,88.89%,151,87.86%,153,Kunionių (Nr.14) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,11.11%,16,10.98%,22,Kunionių (Nr.14) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,78.94%,308,77.47%,108,Krakių (Nr.13) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,21.06%,75,20.67%,36,Krakių (Nr.13) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,51.56%,260,50.51%,38,Lapių (Nr.12) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,48.44%,231,47.46%,49,Lapių (Nr.12) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,60.99%,161,58.70%,11,Voškonių (Nr.11) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,39.01%,99,37.54%,11,Voškonių (Nr.11) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,46.43%,257,45.25%,10,Neries (Nr.10) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,53.57%,287,52.20%,21,Neries (Nr.10) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,68.80%,461,67.25%,77,Josvainių (Nr.9) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,31.20%,195,30.50%,49,Josvainių (Nr.9) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,37.81%,397,36.23%,45,Domeikavos (Nr.9) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,62.19%,664,59.59%,63,Domeikavos (Nr.9) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,52.55%,124,50.88%,20,Liučiūnų (Nr.8) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,47.45%,97,45.94%,33,Liučiūnų (Nr.8) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,59.45%,179,58.64%,79,Čekiškės (Nr.7) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,40.55%,79,40.00%,97,Čekiškės (Nr.7) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,50.47%,123,49.88%,90,Panevėžiuko (Nr.6) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,49.53%,103,48.95%,106,Panevėžiuko (Nr.6) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,64.81%,201,63.51%,20,Pagynės (Nr.5) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,35.19%,96,34.48%,24,Pagynės (Nr.5) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,82.41%,210,80.42%,57,Beinaičių (Nr.5) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,17.59%,42,17.17%,15,Beinaičių (Nr.5) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,57.58%,386,57.11%,108,Babtų (Nr.4) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,42.42%,304,42.08%,60,Babtų (Nr.4) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,79.65%,117,76.67%,67,Ažytėnų (Nr.3) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,20.35%,27,19.58%,20,Ažytėnų (Nr.3) apylinkė
Viktoras MUNTIANAS,Kauno - Kėdainių (Nr.65) apygarda,90.32%,90,87.50%,22,Angirių (Nr.1) apylinkė
Petras MIKELIONIS,Kauno - Kėdainių (Nr.65) apygarda,9.68%,6,9.38%,6,Angirių (Nr.1) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,72.17%,201,70.74%,48,Kačerginės (Nr.44) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,27.83%,70,27.27%,26,Kačerginės (Nr.44) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,59.73%,633,57.59%,107,S.Lozoraičio (Nr.43) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,40.27%,441,38.83%,58,S.Lozoraičio (Nr.43) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,63.14%,609,61.08%,83,Atžalyno (Nr.42) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,36.86%,370,35.66%,34,Atžalyno (Nr.42) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,65.90%,892,64.08%,200,Garliavos (Nr.41) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,34.10%,463,33.16%,102,Garliavos (Nr.41) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,50.00%,265,48.68%,85,Ežerėlio (Nr.40) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,50.00%,292,48.68%,58,Ežerėlio (Nr.40) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,58.57%,90,56.55%,74,Altoniškių (Nr.39) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,41.43%,72,40.00%,44,Altoniškių (Nr.39) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,55.62%,230,54.34%,52,Zapyškio (Nr.38) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,44.38%,177,43.35%,48,Zapyškio (Nr.38) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,58.25%,156,56.71%,144,Taurakiemio (Nr.30) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,41.75%,120,40.64%,95,Taurakiemio (Nr.30) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,72.58%,355,71.74%,79,Girionių (Nr.29) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,27.42%,132,27.11%,32,Girionių (Nr.29) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,54.90%,259,53.13%,38,Šlienavos (Nr.28) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,45.10%,183,43.65%,61,Šlienavos (Nr.28) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,58.15%,129,57.72%,28,Nemuno (Nr.26) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,41.85%,86,41.54%,27,Nemuno (Nr.26) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,61.84%,558,60.12%,48,Ringaudų (Nr.21) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,38.16%,335,37.10%,39,Ringaudų (Nr.21) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,75.84%,579,74.06%,52,Akademijos (Nr.20) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,24.16%,183,23.59%,18,Akademijos (Nr.20) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,54.97%,349,53.87%,55,Neveronių (Nr.18) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,45.03%,289,44.13%,42,Neveronių (Nr.18) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,55.41%,362,54.42%,32,Ramučių (Nr.17) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,44.59%,300,43.78%,17,Ramučių (Nr.17) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,41.53%,325,40.19%,60,Karmėlavos (Nr.16) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,58.47%,480,56.58%,62,Karmėlavos (Nr.16) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,65.44%,408,64.56%,71,Teleičių (Nr.15) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,34.56%,229,34.10%,24,Teleičių (Nr.15) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,61.22%,193,59.26%,47,Ilgakiemio (Nr.14) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,38.78%,139,37.53%,13,Ilgakiemio (Nr.14) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,69.26%,132,67.33%,37,Juragių (Nr.13) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,30.74%,66,29.88%,9,Juragių (Nr.13) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,61.66%,86,60.47%,70,Pažėrų (Nr.2) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,38.34%,74,37.60%,23,Pažėrų (Nr.2) apylinkė
Donatas JANKAUSKAS,Kauno kaimiškoji (Nr.66) apygarda,63.39%,303,61.47%,64,Mastaičių (Nr.1) apylinkė
Antanas MAKAREVIČIUS,Kauno kaimiškoji (Nr.66) apygarda,36.61%,172,35.51%,40,Mastaičių (Nr.1) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,77.94%,133,76.04%,86,Ryliškių (Nr.49) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,22.06%,45,21.53%,17,Ryliškių (Nr.49) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,74.72%,107,72.56%,94,Makniūnų (Nr.48) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,25.28%,51,24.55%,17,Makniūnų (Nr.48) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,58.33%,35,56.91%,35,Ilgų (Nr.47) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,41.67%,43,40.65%,7,Ilgų (Nr.47) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,68.79%,95,68.14%,121,Alovės (Nr.46) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,31.21%,80,30.91%,18,Alovės (Nr.46) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,57.30%,63,56.04%,90,Venciūnų (Nr.45) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,42.70%,70,41.76%,44,Venciūnų (Nr.45) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,56.61%,55,56.32%,52,Alytaus (Nr.44) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,43.39%,48,43.16%,34,Alytaus (Nr.44) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,64.77%,40,60.64%,17,Pocelonių (Nr.43) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,35.23%,28,32.98%,3,Pocelonių (Nr.43) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,46.43%,22,43.33%,4,Meškučių (Nr.42) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,53.57%,22,50.00%,8,Meškučių (Nr.42) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,45.96%,18,44.05%,56,Rimėnų (Nr.41) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,54.04%,50,51.79%,37,Rimėnų (Nr.41) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,78.03%,118,77.74%,88,Vaikantonių (Nr.40) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,21.97%,43,21.89%,15,Vaikantonių (Nr.40) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,60.38%,21,59.26%,11,Rodžios (Nr.39) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,39.62%,21,38.89%, ,Rodžios (Nr.39) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,63.51%,352,61.45%,158,Daugų (Nr.38) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,36.49%,206,35.30%,87,Daugų (Nr.38) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,69.52%,44,67.59%,29,Kedonių (Nr.37) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,30.48%,21,29.63%,11,Kedonių (Nr.37) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,85.21%,76,84.71%,68,Jurgelionių (Nr.36) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,14.79%,19,14.71%,6,Jurgelionių (Nr.36) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,89.17%,77,85.89%,63,Junčionių (Nr.35) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,10.83%,14,10.43%,3,Junčionių (Nr.35) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,71.65%,72,70.00%,19,Mikalavo (Nr.34) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,28.35%,35,27.69%,1,Mikalavo (Nr.34) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,80.45%,170,78.69%,118,Pivašiūnų (Nr.33) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,19.55%,37,19.13%,33,Pivašiūnų (Nr.33) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,69.76%,86,68.10%,57,Eičiūnų (Nr.32) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,30.24%,52,29.52%,10,Eičiūnų (Nr.32) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,70.34%,58,69.17%,25,Vanagėlių (Nr.31) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,29.66%,27,29.17%,8,Vanagėlių (Nr.31) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,54.44%,188,53.23%,51,Butrimonių (Nr.30) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,45.56%,152,44.54%,48,Butrimonių (Nr.30) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,64.42%,38,63.81%,29,Žagarių (Nr.29) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,35.58%,23,35.24%,14,Žagarių (Nr.29) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,61.83%,99,60.57%,50,Vaisodžių (Nr.28) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,38.17%,58,37.40%,34,Vaisodžių (Nr.28) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,53.85%,48,53.44%,22,Raižių (Nr.27) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,46.15%,42,45.80%,18,Raižių (Nr.27) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,66.35%,128,64.89%,79,Punios (Nr.26) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,33.65%,72,32.92%,33,Punios (Nr.26) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,62.63%,88,61.34%,31,Santaikos (Nr.25) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,37.37%,60,36.60%,11,Santaikos (Nr.25) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,61.11%,100,60.08%,43,Ūdrijos (Nr.24) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,38.89%,57,38.24%,34,Ūdrijos (Nr.24) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,57.68%,161,56.35%,83,Krokialaukio (Nr.23) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,42.32%,134,41.34%,45,Krokialaukio (Nr.23) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,56.92%,32,56.06%,5,Gluosninkų (Nr.22) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,43.08%,21,42.42%,7,Gluosninkų (Nr.22) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,43.72%,71,42.33%,9,Verebiejų (Nr.21) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,56.28%,71,54.50%,32,Verebiejų (Nr.21) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,56.05%,82,53.01%,6,Ąžuolinių (Nr.20) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,43.95%,60,41.57%,9,Ąžuolinių (Nr.20) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,54.84%,47,54.84%,21,Kavalčiukų (Nr.19) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,45.16%,21,45.16%,35,Kavalčiukų (Nr.19) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,59.83%,43,57.85%,27,Kalesninkų (Nr.18) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,40.17%,37,38.84%,10,Kalesninkų (Nr.18) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,48.15%,55,47.45%,10,Mergalaukio (Nr.17) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,51.85%,53,51.09%,17,Mergalaukio (Nr.17) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,55.87%,234,53.95%,80,Simno (Nr.16) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,44.13%,195,42.61%,53,Simno (Nr.16) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,44.56%,112,42.91%,15,Pramonės (Nr.16) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,55.44%,150,53.38%,8,Pramonės (Nr.16) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,50.28%,58,47.64%,33,Vankiškių (Nr.15) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,49.72%,77,47.12%,13,Vankiškių (Nr.15) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,51.74%,185,50.23%,38,Alytaus dujų ūkio (Nr.15) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,48.26%,168,46.85%,40,Alytaus dujų ūkio (Nr.15) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,46.77%,112,45.74%,33,Ūdrijos (Nr.14) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,53.23%,145,52.05%,20,Ūdrijos (Nr.14) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,58.26%,98,57.02%,36,Kumečių (Nr.14) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,41.74%,72,40.85%,24,Kumečių (Nr.14) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,49.06%,358,47.43%,58,Šaltinių (Nr.13) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,50.94%,404,49.26%,28,Šaltinių (Nr.13) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,72.45%,50,72.45%,21,Papėčių (Nr.13) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,27.55%,21,27.55%,6,Papėčių (Nr.13) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,47.91%,332,46.05%,47,Putinų (Nr.12) apylinkė
Arturas JUŠKAUSKAS,Dzūkijos (Nr.69) apygarda,52.09%,366,50.06%,46,Putinų (Nr.12) apylinkė
Algirdas VRUBLIAUSKAS,Dzūkijos (Nr.69) apygarda,58.88%,61,57.14%,55,Parėčėnų (Nr.12) apylinkė
