apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Lazdynų,1967.07.23,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo pirmininko pavaduotojas, Seimo valdybos narys, Liberalų ir centro frakcijos narys, Europos reikalų komiteto narys, teisės ir teisėtvarkos komiteto narys.",Gintaras STEPONAVIČIUS,"Vilniaus r. sav., Didžiosios Riešės k.",Aukštasis;Grioningeno karališkasis universitetas (Olandija); ;Aukštasis;Europos universiteto instituto Europos teisės akademija Florencijoje (Italija); ;Aukštasis;Birmingemo universiteto Europos teisės institutas (D.Britanija); ;Aukštasis;VU Teisės fakultetas;Teisininkas;Aukštasis;Kopenhagos universitetas (Danija); ;Aukštasis;Hagos tarptautinės teisės akademija (Olandija); ;Vidurinis;Vilniaus A. Vienuolio vid. m-kla; ,Bendravimas su žmonėmis,"LIETUVA, Klaipėda",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Žirmūnų,1962.01.27,Vedęs,Nebuvo,"Vilniaus m. savivaldybė, Vilniaus m. savivaldybės tarybos sekretorius",Algis ČAPLIKAS,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;taikomoji geodezija,,"LIETUVA, Vilnius",Liberalų ir centro sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Širvintų - Vilniaus,1959.01.02,,Nebuvo, ,Vytautas BOGUŠIS,Vilnius,,, ,Liberalų ir centro sąjunga, ,,,Nėra,Neturi
Marių,1974.10.15,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Eligijus MASIULIS,Klaipėda,Aukštasis;Klaipėdos universitetas;Politologija,Sportas,"LIETUVA, Klaipėdos m.",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų;Rusų;Prancūzų,Nėra,Neturi
Dainavos,1949.04.30,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Kęstutis GLAVECKAS,Vilnius,Aukštasis;Talino universitetas (Estija);habilituotas ekonomikos mokslų daktaras;Aukštasis;Vilniaus universitetas;ekonomikos mokslų kandidatas (dabar - daktaras);Aukštasis;VU pramonės ekonomikos fakultetas;ekonomistas,Kelionės,"LIETUVA, Vilnius",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų;Vokiečių;Rusų;Lenkų,Nėra,Neturi
Kėdainių,1968.02.21,Vedęs,Nebuvo,"Vilniaus m. savivaldybė, meras",Artūras ZUOKAS,Vilnius,Aukštasis;Vilniaus universitetas;žurnalistika,Buriavimas,"LIETUVA, Kaunas",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų;Vokiečių;Rusų,Nėra,Neturi
Senamiesčio,1963.05.16,Vedęs,Nebuvo,"Lietuvos Respublikos Vyriausybės kanceliarija, Vyriausybės kanclerio pavaduotojas ES klausimais",Petras AUŠTREVIČIUS,Vilnius,Aukštasis;Vilniaus Universitetas;pramonės planavimo,Klasikinė muzika,"LIETUVA, Juodšiliai, Vilniaus rajonas",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1978.03.28,Nevedęs,Nebuvo,"Šalčininkų rajono savivaldybės administracija, Eišiškių seniūnas",Tadeuš ZIMINSKI,Eišiškės,Aukštasis;Vilniaus Gedimino Tech. Universitetas;Vadybos ir verslo administravimas;Aukštasis;Vilniaus Gedimino Tech. Universitetas;Pramonės inžinierius,Sportas,"LIETUVA, Šalčininkai",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Vokiečių;Lenkų,Nėra,Neturi
Daugiamandatė,1966.05.25,Netekėjusi,Nebuvo,"Vilniaus rajono savivaldybės administracija, Sudervės seniūnija, seniūnė",Česlava STUPENKO,"Vilniaus r. sav., Avižienių k.",Aukštasis;Leningrado ŽŪI;agronomija,,"LIETUVA, Vilniaus r., Avižienių sen., Pikutiškių k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Baltarusių,Nėra,Neturi
Daugiamandatė,1955.03.10,,Nebuvo,"Šalčininkų rajono savivaldybė, Poškonių seniūnas",Rimantas STOČKUS,Šalčininkai,Aukštasis;Žemės Ūkio Universitetas;Inžinierius-hifrotechnikas,Sportas,"LIETUVA, Šalčininkų miestas",Lietuvos lenkų rinkimų akcija,Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1958.05.04,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės adminsitracija, Šatrininkų seniūnas",Veslav STARIKOVIČ,"Vilniaus r. sav., Grigaičių k.",Aukštesnysis;Vilniaus politechnikumas;radiotech.,Žūklė,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų;Baltarusių,Nėra,Neturi
Daugiamandatė,1955.01.16,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Nemėžio seniūnas",Vlodzimiež SIPOVIČ,"Vilniaus r. sav., Skaidiškių k.",Aukštasis;Lietuvos žemės ūkio universitetas;inžinierius-mechanikas,Nėra,"LIETUVA, Vilniaus m.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1945.10.10,Našlė,Nebuvo,"Rukainių seniūnija, seniūnė",Leonarda SAPKEVIČ,"Vilniaus r. sav., Rukainių k.",Aukštesnysis;Buivydiškių ž.ū mokykla;zootechnikė,,"LIETUVA, Laukelių k. Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1952.01.08,Išsiskyrusi,Nebuvo,"Šalčininkų rajono savivaldybės administracija, Baltosios Vokės seniūnijos seniūnė",Janina RAVICKIENĖ,Baltoji Vokė,Aukštasis;Vilniaus Gedimino TU;Transporto inžinerija,Mezgimas,"LIETUVA, Šalčininkai",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,,Nėra,Neturi
Daugiamandatė,1954.08.18,Nevedęs,Nebuvo,Vilniaus rajono savivaldybės administracija,Eduard PUNCEVIČ,"Vilniaus r. sav., Eitminiškių k.",Aukštasis;S.Petersburgo Ž.Ū. Institutas;Zooinžineris,Kelionės,"LIETUVA, Vilniaus r., Nemenčinės sen., Kelnobridžių k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,,Nėra,Neturi
Daugiamandatė,1940.06.02,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Miekūnų seniūnas",Tadeuš PETKEVIČ,"Vilniaus r. sav., Skaisterių k.",Aukštesnysis;Vilniaus agrozootechnikumas;agronomas,,"LIETUVA, Skaisterių k., Miekūnų seniūnija, Vilniaus raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1956.04.12,Vedęs,Nebuvo,Rūdiškių seniūnijos seniūnas,Tadeušas PAVLOVSKIS,Rūdiškės,Nebaigtas aukštasis;Lietuvos teisės universitetas; ;Specialus vidurinis;Vilniaus agrozootechnikumas;mechanikas,Bitininkystė,"LIETUVA, Ladygos km. Trakų raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1952.03.11,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės adminsitracija, seniūnas",Stefan ORŠEVSKI,"Vilniaus r. sav., Bukiškio k.",Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas,,"LIETUVA, Širvintų r",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1948.01.03,Vedęs,Nebuvo,"Vilniaus raj. sav. Buivydžių seniūnija, seniūnas",Marjan NARUNEC,"Vilniaus r. sav., Buivydžių I k.",Aukštasis;Leningrado žemės ūkio institutas;agronomas,Žvejyba,"LIETUVA, Mieškonių k. Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1949.08.01,Ištekėjusi,Nebuvo,"Vilniaus rajono savivaldybės adminsitracijos Pagirių seniūnija, seniūnė",Marija MATIULEVIČ,"Vilniaus r. sav., Juodbalių k.","Aukštasis;Gardino žemės ūkio institutas, Baltarusija;zootechnika",Renginių organizavimas,"LIETUVA, Juodbalių k. Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1961.10.29,Vedęs,Nebuvo,Vilniaus rajono savivaldybės adminsitracija LAvoriškių seniūnas,Jan KRASOVSKIJ,"Vilniaus r. sav., Lavoriškių k.",,Sportas,"LIETUVA, Vilniaus raj. Uosininkų kaimas",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1945.07.17,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės adminsitracija, Rudaminos seniūnijos seniūnas",Tadeuš KULAKOVSKI,"Vilniaus r. sav., Rudaminos k.",Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas,Istorija,"LIETUVA, Bajorų k. Avižienių sen. VIlniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1945.11.10,Ištekėjusi,Nebuvo,"Vilniaus r. savivaldybės administracija, Riešės seniūnijos seniūnė",Ana KOTVICKA,"Vilniaus r. sav., Didžiosios Riešės k.",Aukštesnysis;Buivydiškių ž.ū.technikumas;buhalterė,Sportas,"LIETUVA, Vilniaus r., Skaisterių k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Trakų - Elektrėnų,1958.08.17,Išsiskyręs,Nebuvo,"Vilniaus miesto savivaldybės administracija, Grigiškių seniūnas",Leonard KLIMOVIČ,Grigiškės,Nebaigtas aukštasis;Lietuvos Teisės universiteto valstybinio valdymo fakulteto;teisės ir valdymo programos magistratūros neakivaizdinių studijų;Aukštasis;Vilniaus inžinerinis statybos institutas;inžinierius-mechanikas,Dainavimas chore,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų;Vokiečių,Nėra,Neturi
Daugiamandatė,1944.06.22,Vedęs,Nebuvo,"Šalčininkų rajono savivaldybės administracija, Butrimonių seniūnas",Pranas JELENSKAS,Eišiškės,Aukštasis;Lietuvos Žemės ūkio universitetas;Agronomas,Medžioklė,"LIETUVA, Širvintos",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1956.03.16,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Bezdonių seniūnija, seniūnas",Michal JANČEVSKI,"Vilniaus r. sav., Bezdonių mstl.",Nebaigtas aukštasis;VIlniaus kolegija;buhalterinė apskaita;Aukštesnysis;Vilniaus elektromechaninis technikumas;elektromašinų gamyba,,BALTARUSIJA,Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1966.08.14,Vasiuliuvič,Nebuvo,"Šalčininkų rajono savivaldybė, seniūnas",Valerijus IVAŠKA,"Šalčininkų r. sav., Poškiškių k.",Aukštasis;VGTU;PCS,Medžioklė,"LIETUVA, Šalčininkų r. Ejšiškių m.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Anglų;Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1949.08.18,Ištekėjusi,Nebuvo,"Šalčininkų rajono savivaldybės adminsitracija, Jašiūnų seniūnė",Sofija GRIAZNOVA,"Šalčininkų r. sav., Jašiūnų mstl.",Aukštasis;Vilniaus pedagoginis universitetas;lenkų kalbos ir lit. mokytoja,,"LIETUVA, Jašiūnai Šalčininkų raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1950.10.16,Ištekėjusi,Nebuvo,"Trakų rajono savivaldybės adminsitracija, Peluknio seniūnija, seniūnė",Marija GOLUBOVSKA,"Trakų r. sav., Paluknio k.",Aukštasis;Vitebskio veterinarijos institutas;mokslinis zootechnikas,Bitininkystė,"LIETUVA, Lukšino km. , Vilniaus raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1947.07.20,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės adminsitracija, Paberžės seniūnija, seniūnas",Genrik GERULSKIJ,"Vilniaus r. sav., Anavilio k.",Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas,,"LIETUVA, Dimšos k., PAberžės sen., Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1959.02.28,Ištekėjusi,Nebuvo,"Kalvelių seniūnija, Vilniaus raj. sav. administracija, seniūnė",Kristina GERASIMOVIČ,"Vilniaus r. sav., Šumsko mstl.",Aukštasis;Vilniaus inžinierinis statybos institutas;statybos inžinierė,,"LIETUVA, Kryžkelio km. Vilniaus raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1947.03.24,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Sužionių seniūnija, seniūnas",Mečislav ČERNIAVSKIJ,"Vilniaus r. sav., Didžiųjų Kabiškių k.",Aukštesnysis;Vilniaus agroraotechnikumas;agronomas,Sportas,"LIETUVA, Vilniaus r., Dainavos k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1947.10.11,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracijos Nemenčinės miesto seniūnija, seniūnas",Mečislav BORUSEVIČ,"Vilniaus r. sav., Kreivalaužių k.",Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-mechanikas,Žiemos sportas,"LIETUVA, Vilniaus rajonas",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1967.09.27,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Avižienių seniūnas",Michail BORTKEVIČ,"Vilniaus r. sav., Bukiškio k.",Aukštesnysis;Vilniaus TŪT;technikas-mechanikas,,"LIETUVA, Prūšinės kaimas, Vilniaus raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1941.01.05,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Medininkų seniūnas",Stanislav BOROŠKO,"Vilniaus r. sav., Medininkų k.",Aukštasis;Lietuvos ŽŪ Akademiją;agronomas,,"LIETUVA, Vilniaus r., Gielbulių k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1949.07.22,Vedęs,Nebuvo,bedarbis,Josif BOCEVIČ,"Šalčininkų r. sav., Purvėnų k.",Vidurinis; ; ,Vairavimas,"LIETUVA, kaimas Pulstokai Šalčininkų rajono",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,,Nėra,Neturi
Daugiamandatė,1952.04.21,Ištekėjusi,Nebuvo,"Dūkštų seniūnija, seniūnė",Vaclava BANIUKEVIČ,"Vilniaus r. sav., Dūkštų k.",Aukštesnysis;Buivydiškių žemės ūkio technikumas;agronomas,,"LIETUVA, Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1972.04.03,Vedęs,Nebuvo,"Šalčininkų rajono savivaldybės administracija, Šalčininkų seniūnijos seniūnas",Anton BANDALEVIČ,Šalčininkai,Aukštasis;LŽŪU;Agronomas,,"LIETUVA, Šalčininkų m.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,,Nėra,Neturi
Daugiamandatė,1962.11.04,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracija, Juodšilių seniūnas",Tadeuš AŠKELIANEC,"Vilniaus r. sav., Juodšilių k.",Aukštesnysis;Vilniaus politechnikumas;autotransporto eksploatacija,,"LIETUVA, Juodšiliai Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Vokiečių;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1959.06.25,Ištekėjusi,Nebuvo,"Vilniaus rajono savivaldybė, Zujūnų seniūnija, seniūnė",Česlava APOLEVIČ,"Vilniaus r. sav., Pašilaičių k.",Nebaigtas aukštasis;Vilniaus pedagoginis universitetas;ekonomika,,"LIETUVA, Pašilaičių k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1978.08.26,Nevedęs,Nebuvo,"Vilniaus rajono administracija, Žemės ūkio skyrius, vyresnysis specialistas",Edvard ZAKŠEVSKIJ,Vilnius,Aukštasis;Varšuvos Žemės Ūkio universitetas;agronomija - agrobiznis;Aukštesnysis;Vilniaus Auk6tesnioji Ž.Ū. mokykla;komercijos menedžeris,Mašinos,"LIETUVA, Vilniaus raj. Lytos kaim.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Anglų;Lenkų;Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1950.11.28,Nevedęs,Nebuvo,"Vilniaus rajono savivaldybė, Nemenčinės kultūros namų direktorius",Anton ŠOSTKO,Nemenčinė,Specialus vidurinis;Vilniaus politechnikumas;technikas-technologas,,"LIETUVA, Vilniaus r., Gaukštonių k.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Karoliniškių,1967.01.19,Vedęs,Nebuvo,"Firmos ""POLFROST-INTERNATIONALE SPEDITION"" atstovybė, atstovybės direktorius",Henrich PEŠKO,"Vilniaus r. sav., Kyviškių k.",Aukštasis;VTU; auto tarnsportas,,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Lazdynų,1965.05.08,Vedęs,Nebuvo,"Vilniaus raj. savivaldybė, mero patarėjas",Jaroslav KAMINSKI,Vilnius,Aukštasis;Vilniaus Pedagoginis Universitetas;sociologas,Muzika,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1972.10.22,Nevedęs,Nebuvo,"Šalčininkų rajono žemėtvarkos skyrius, specialistas",Miroslav BOGDIUN,Eišiškės,Aukštasis;Vilniaus Gedimino Technikos Universitetas;pramonės inžinierius;Aukštasis;Vilniaus Technikos Universitetas;mechanikas;Aukštasis;Vilniaus Technikos Universitetas;inžinierius,Kraštotyra,"LIETUVA, Šalčininkų rajonas, Eišiškių miestas",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1944.02.22,Vedęs,Nebuvo,"Vilniaus vaikų ir jaunimo klubas ""Žvaigždelė"" , piešimo būrelio vadovas",Vladislav LAVRINOVIČ,Vilnius,Aukštasis;Dailės ir meno akademija;vitražas,,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija, ,,Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1961.10.05,Vedęs,Nebuvo,"Vilniaus r. savivaldybės adminstracija, etnokultūros ir kultūros paveldo vyriausias specialistas",Valdemar VIŠNEVSKI,"Vilniaus r. sav., Vaidotų k.",Aukštasis;VISI;Inžinierius-statybininkas,,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1961.04.15,Vedęs,Nebuvo,"Vilniaus rajono savivaldybės administracijos žemės ūkio skyrius, vyriausias specialistas",Tadeuš ALIANCEVIČ,"Vilniaus r. sav., Skirlėnų k.",Aukštasis;Lietuvos Žemės Ūkio akademija;Mokslinis agronomas,Sportas,"LIETUVA, Rukainių km. Vilniaus rajonas",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Vokiečių;Lenkų,Nėra,Neturi
Daugiamandatė,1940.09.20,Vedęs,Nebuvo,Pensininkas,Jan VITOVIČ,Grigiškės,Aukštesnysis;Vilniaus politechnikumas;instrumentų gamybos technikas tecnologas,,"LIETUVA, Trakų raj. Naujasis Lentvaris",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1965.06.01,Ištekėjusi,Nebuvo,"Eišiškių 1-oji vidurinė mokykla, mokytoja",Vaclava IVANOVSKAJA,Eišiškės,"Aukštasis;Vilniaus Pedagoginis Institutas;lenkų klb.literatūros, istorijos mokytoja",Dainavimas,"LIETUVA, Varėna",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Vokiečių;Lenkų,Nėra,Neturi
Daugiamandatė,1977.08.24,Ištekėjusi,Nebuvo,"Eišiškių pramogų centras, lenkų kultūros specialistė",Mažena MATUIZO,Eišiškės,Aukštasis;Liublino Universitetas (Lenkija);lenkų klb. ir literatūros mokytoja,Muzika,"LIETUVA, Eišiškės, Šalčininkų raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1950.06.01,Vedęs,Nebuvo,"UAB ""Irzimas"", direktorius",Zigmund MARCYNKEVIČ,"Vilniaus r. sav., Šiaudinės k.",Vidurinis;Rukainių vid. mokykla; ,,"LIETUVA, Vilniaus raj. Medininkų km.",Lietuvos lenkų rinkimų akcija, ,,,Nėra,Neturi
Daugiamandatė,1969.08.04,Ištekėjusi,Nebuvo,"""M. zechar ūkis"" , ūkininkė",Marija ZECHAR,"Švenčionių r. sav., Družilių k.",Aukštesnysis;Vilniaus Profesinė techninė m-kla Nr.21;braižytoja-konstruktorė,,"LIETUVA, Družlių km. Švenčionių r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1960.10.08,Ištekėjusi,Nebuvo,"Eišiškių lopšelis-darželis ""Žiburėlis"", vedėja",Halina ANTROPIK,Eišiškės,Aukštasis;Vilniaus Pedagoginis Institutas;ikimokyklinė pedag.ir psichologija,Dainavimas,"LIETUVA, išiškės",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1955.02.26,Vedęs,Nebuvo,"Vilniaus raj. Nemenčinės etnografinis muziejus, direktoriaus pavaduotojas",Stanislav ADAMAITIS,"Vilniaus r. sav., Sužionių k.",Aukštasis;LŽŪA;Inžinierius-mechanikas,Muzika,"LIETUVA, Vlniaus raj. Vidantiškių km.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1976.06.25,Vedęs,Nebuvo,"Vilniaus S.Konarskio vidurinė mokykla, direktoriaus pavaduotojas ugdymui",Valerijus JAGLINSKIS,Vilnius,Aukštasis;Vilniaus Pedagoginis Institutas;informatika,Fotografija,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Anglų;Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1955.07.01,Ištekėjusi,Nebuvo,"Jašiūnų pirmoji vidurinė mokykla, direktorė",Liudmila ZACHAROVA,"Šalčininkų r. sav., Jašiūnų k.",Aukštasis;Vilniaus valstybinis universitetas;fililogė dėstytoja,Daržininkystė,"LIETUVA, Jašiūnai, Šalčininkų raj.",Lietuvos lenkų rinkimų akcija,Rusas (-ė),,Lenkų;Lietuvių,Nėra,Neturi
Antakalnio,1950.10.11,Vedęs,Nebuvo,"Vilniaus rajono savivaldybė, skyriaus vedėjas",Edmund ŠOT,"Vilniaus r. sav., Skaisterių k.",Aukštasis;Lietuvos valst. KKI;fizinio lavinimo dėstytojas,Istorija,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1962.08.28,Ištekėjusi,Nebuvo,"H. Versochienės ind. įm, savininkė",Helena VERSOCKIENĖ,"Šalčininkų r. sav., Vėžionių k.",Aukštasis;Žemės ūkio mokykla; ,,"LIETUVA, Šalčininkų raj. Dainavos sen.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1965.08.08,Vedęs,Nebuvo,"UAB ""Rivana"", direktorius",Ježi IVANČ,"Šalčininkų r. sav., Čiužiakampio k.",Aukštasis;Lietuvos žemės ūkio akademija;Inžinierius mechanikas,Informatika,"LIETUVA, Šalčininkai",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1950.02.24,Ištekėjusi,Nebuvo,"Paberžės St. Kostkos vidurinė mokykla, mokytoja",Jadvyga KOVALEVSKA,"Vilniaus r. sav., Paberžės k.",Aukštasis;ŠPI;pradinio mok. pedag. ir metodika,,"LIETUVA, Zabelinos km. ilniaus raj.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1956.03.14,Ištekėjusi,Nebuvo,"Vilniaus r. savivaldybės administracija, Bezdonių v/d, vedėja",Lucija AUZIAK,"Vilniaus r. sav., Bezdonių k.",Aukštesnysis;Vilniaus elektromechanikos technikumas;technikas elektrikas,,"LIETUVA, Vilnius, Bezdonių km.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1941.06.04,Ištekėjusi,Nebuvo,"Vilniaus r. Riešės pagrindinė mokykla, direktorė",Danutė RALOVEC,Vilnius,Aukštasis;Vilniaus valst. pedagoginis institutas;rusų kalbos ir literatūros vid. mokyklos mokytoja,Skaitymas,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1955.06.30,Vedęs,Nebuvo,"Vilniaus r. Kalvelių Stanislovo Moniuškos vidurinė mokykla, direktorius",Zygmund JASVIN,"Vilniaus r. sav., Kalvelių k.",Aukštasis;VPI;fizika,Istorija,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1951.02.14,Ištekėjusi,Nebuvo,"Vilniaus r. Šumsko pagrindinė mokykla, direktorė",Janina ZENKIEVIČ,"Vilniaus r. sav., Šumsko mstl.",Aukštasis;Šiualių K.Preikšo pedagoginis institutas;pradinio ugdymo pedagogika ir metodika,grožinės literatūros skaitymas,"LIETUVA, Kalabariškių km. Kalvelių sen. Vilniaus r.",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1968.04.12,Netekėjusi,Nebuvo,"Vilniaus rajono savivaldybės švietimo skyrius, vyriausioji specialistė",Lilija ANDRUŠKEVIČ,Vilnius,"Aukštasis;Vilniaus Pedagoginis Institutas;Lenkų klbir literatūra, istorija",,"LIETUVA, Vilnius",Lietuvos lenkų rinkimų akcija,Lenkas (-ė),,Rusų;Vokiečių,Nėra,Neturi
