kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Saulius Pečeliūnas,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.7139,519,0.6899,15,Lomenos (Nr. 4) apylinkė
Kęstutis Jakelis,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.2861,204,0.2765,10,Lomenos (Nr. 4) apylinkė
Saulius Pečeliūnas,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.585,474,0.5699,11,Girelės (Nr. 3) apylinkė
Kęstutis Jakelis,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.415,332,0.4042,12,Girelės (Nr. 3) apylinkė
Saulius Pečeliūnas,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.6448,467,0.6114,5,Gedimino (Nr. 2) apylinkė
Kęstutis Jakelis,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.3552,251,0.3368,9,Gedimino (Nr. 2) apylinkė
Saulius Pečeliūnas,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.5543,213,0.5418,27,Vytauto (Nr. 1) apylinkė
Kęstutis Jakelis,Kaišiadorių-Elektrėnų (Nr. 59) apygardos,0.4457,176,0.4357,17,Vytauto (Nr. 1) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.5853,243,0.5613,59,Užusalių (Nr. 26) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.4147,183,0.3978,31,Užusalių (Nr. 26) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.4672,162,0.4539,30,Upninkų (Nr. 25) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.5328,174,0.5177,45,Upninkų (Nr. 25) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6801,219,0.6421,34,Šilų (Nr. 24) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3199,85,0.302,34,Šilų (Nr. 24) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.5235,75,0.4837,14,Panoterių (Nr. 23) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.4765,65,0.4402,16,Panoterių (Nr. 23) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6435,182,0.6079,49,Žeimių (Nr. 22) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3565,98,0.3368,30,Žeimių (Nr. 22) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.5319,66,0.4934,9,Kuigalių (Nr. 21) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.4681,60,0.4342,6,Kuigalių (Nr. 21) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.7565,131,0.7374,15,Juškonių (Nr. 20) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.2435,42,0.2374,5,Juškonių (Nr. 20) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.8159,181,0.7959,14,Kulvos (Nr. 19) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.1841,38,0.1796,6,Kulvos (Nr. 19) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6245,131,0.6218,17,Čičinų (Nr. 18) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3755,78,0.3739,11,Čičinų (Nr. 18) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6372,61,0.6207,11,Batėgalos (Nr. 17) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3628,38,0.3534,3,Batėgalos (Nr. 17) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.4775,77,0.4696,8,Liepių (Nr. 16) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.5225,83,0.5138,10,Liepių (Nr. 16) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6756,160,0.658,17,Bukonių (Nr. 15) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3244,77,0.316,8,Bukonių (Nr. 15) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6965,166,0.678,13,Ruklos (Nr. 14) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3035,73,0.2955,5,Ruklos (Nr. 14) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.5821,339,0.5777,44,Baldininkų (Nr. 13) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.4179,246,0.4148,29,Baldininkų (Nr. 13) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6265,400,0.6119,21,Lietavos (Nr. 12) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3735,242,0.3648,9,Lietavos (Nr. 12) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6436,549,0.6253,45,Lakštingalų (Nr. 11) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3564,301,0.3463,28,Lakštingalų (Nr. 11) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6004,314,0.5951,24,Kalnų (Nr. 10) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3996,208,0.3961,17,Kalnų (Nr. 10) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6309,428,0.6214,25,Ateities (Nr. 9) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3691,252,0.3635,13,Ateities (Nr. 9) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6259,438,0.6077,22,Mokyklos (Nr. 8) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3741,251,0.3633,24,Mokyklos (Nr. 8) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6188,378,0.6067,23,Saulutės (Nr. 7) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3812,228,0.3737,19,Saulutės (Nr. 7) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6478,254,0.6337,9,Senamiesčio (Nr. 6) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3522,133,0.3446,10,Senamiesčio (Nr. 6) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6353,323,0.6202,15,Sodų (Nr. 5) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3647,180,0.356,14,Sodų (Nr. 5) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6892,525,0.6787,56,Statybos (Nr. 4) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3108,245,0.3061,17,Statybos (Nr. 4) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.7194,515,0.7077,3,Kregždutės (Nr. 3) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.2806,194,0.276,8,Kregždutės (Nr. 3) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6654,519,0.653,8,Juodmenos (Nr. 2) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3346,255,0.3284,10,Juodmenos (Nr. 2) apylinkė
Jūratė Matekonienė,Jonavos (Nr. 60) apygardos,0.6636,570,0.6497,16,Rimkų (Nr. 1) apylinkė
Arvydas Stirna,Jonavos (Nr. 60) apygardos,0.3364,284,0.3293,13,Rimkų (Nr. 1) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.8196,144,0.7644,15,Tolučių (Nr. 39) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.1804,32,0.1683,3,Tolučių (Nr. 39) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6687,89,0.6185,18,Laumėnų (Nr. 38) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3312,48,0.3064,5,Laumėnų (Nr. 38) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6516,208,0.6267,22,Želvos (Nr. 37) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3484,101,0.3351,22,Želvos (Nr. 37) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6563,122,0.6332,4,Sližių (Nr. 36) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3438,62,0.3317,4,Sližių (Nr. 36) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6739,225,0.6561,23,Veprių (Nr. 35) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3261,115,0.3175,5,Veprių (Nr. 35) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7134,203,0.6842,31,Laičių (Nr. 34) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2866,76,0.2749,18,Laičių (Nr. 34) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6008,119,0.5725,27,Krikštėnų (Nr. 33) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3992,87,0.3804,10,Krikštėnų (Nr. 33) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6774,79,0.6481,26,Antakalnio (Nr. 32) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3226,40,0.3086,10,Antakalnio (Nr. 32) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7362,219,0.722,7,Liaušių (Nr. 31) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2638,79,0.2588,2,Liaušių (Nr. 31) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.8007,221,0.7799,20,Šešuolių (Nr. 30) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.1993,56,0.1942,4,Šešuolių (Nr. 30) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7321,161,0.7168,44,Kulniškių (Nr. 29) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2679,54,0.2622,21,Kulniškių (Nr. 29) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.781,132,0.75,57,Pabaisko (Nr. 28) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.219,30,0.2103,23,Pabaisko (Nr. 28) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7857,158,0.7534,7,Nuotekų (Nr. 27) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2143,43,0.2055,2,Nuotekų (Nr. 27) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7622,201,0.7291,17,Lyduokių (Nr. 26) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2378,64,0.2274,4,Lyduokių (Nr. 26) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6057,126,0.5729,43,Jakutiškių (Nr. 25) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3943,90,0.3729,20,Jakutiškių (Nr. 25) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6229,216,0.5838,7,Dainavos (Nr. 24) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3771,125,0.3534,10,Dainavos (Nr. 24) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6083,249,0.5877,29,Deltuvos (Nr. 23) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3917,155,0.3784,24,Deltuvos (Nr. 23) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7147,217,0.6806,11,Rečionių (Nr. 22) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2853,84,0.2716,7,Rečionių (Nr. 22) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.5889,419,0.5731,28,Vidiškių (Nr. 21) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.4111,258,0.4,54,Vidiškių (Nr. 21) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7928,180,0.7579,61,Lėno (Nr. 20) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2072,60,0.1981,3,Lėno (Nr. 20) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.5907,112,0.5619,15,Balelių (Nr. 19) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.4093,67,0.3894,21,Balelių (Nr. 19) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.621,188,0.5676,43,Taujėnų (Nr. 18) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.379,112,0.3464,29,Taujėnų (Nr. 18) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7278,98,0.697,17,Tulpiakiemio (Nr. 17) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2722,30,0.2606,13,Tulpiakiemio (Nr. 17) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7095,147,0.6867,24,Petronių (Nr. 16) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2905,59,0.2811,11,Petronių (Nr. 16) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7644,225,0.7451,41,Siesikų (Nr. 15) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2356,62,0.2297,20,Siesikų (Nr. 15) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7262,292,0.6823,13,Pašilės (Nr. 14) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2738,108,0.2573,7,Pašilės (Nr. 14) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.8188,738,0.7906,21,Pivonijos (Nr. 13) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.1812,162,0.175,6,Pivonijos (Nr. 13) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7374,865,0.7112,14,Linų (Nr. 12) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2626,298,0.2532,15,Linų (Nr. 12) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7157,709,0.6998,16,Krekšlių (Nr. 11) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2843,279,0.278,9,Krekšlių (Nr. 11) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6781,412,0.643,22,Smėlių (Nr. 10) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3219,196,0.3052,10,Smėlių (Nr. 10) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7474,345,0.7146,13,Kauno (Nr. 9) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2526,118,0.2415,3,Kauno (Nr. 9) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7182,261,0.6848,4,Transporto (Nr. 8) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2818,99,0.2687,5,Transporto (Nr. 8) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6687,313,0.6299,24,Klaipėdos (Nr. 7) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3313,154,0.3121,13,Klaipėdos (Nr. 7) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6205,186,0.577,20,Kęstučio (Nr. 6) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3795,116,0.3529,10,Kęstučio (Nr. 6) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7371,345,0.6913,11,Vytauto (Nr. 5) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2629,120,0.2466,7,Vytauto (Nr. 5) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7076,369,0.6712,23,J.Basanavičiaus (Nr. 4) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2924,157,0.2774,5,J.Basanavičiaus (Nr. 4) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.6963,636,0.6718,15,Maironio (Nr. 3) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.3037,268,0.2931,16,Maironio (Nr. 3) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7057,602,0.6734,31,Anykščių (Nr. 2) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2943,223,0.2809,41,Anykščių (Nr. 2) apylinkė
Rimantas Smetona,Ukmergės (Nr. 61) apygardos,0.7981,723,0.7595,16,S.Daukanto (Nr. 1) apylinkė
Sigitas Čirba,Ukmergės (Nr. 61) apygardos,0.2019,181,0.1922,6,S.Daukanto (Nr. 1) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5516,448,0.5301,1,Algirdo (Nr. 17) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4484,364,0.4309,1,Algirdo (Nr. 17) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.658,905,0.6317,11,Naugarduko (Nr. 16) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.342,471,0.3283,5,Naugarduko (Nr. 16) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6419,753,0.6164,7,Vytenio (Nr. 15) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3581,414,0.3439,10,Vytenio (Nr. 15) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6744,331,0.648,17,Švitrigailos (Nr. 14) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3256,161,0.3128,7,Švitrigailos (Nr. 14) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5938,478,0.5706,3,Mindaugo (Nr. 13) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4062,324,0.3903,5,Mindaugo (Nr. 13) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6486,689,0.6253,7,S.Konarskio (Nr. 12) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3514,374,0.3387,3,S.Konarskio (Nr. 12) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6921,447,0.6633,16,M.K.Čiurlionio (Nr. 11) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3079,204,0.2951,2,M.K.Čiurlionio (Nr. 11) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6393,595,0.6179,13,Taurakalnio (Nr. 10) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3607,341,0.3486,2,Taurakalnio (Nr. 10) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6324,467,0.611,1,J.Jasinskio (Nr. 9) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3676,262,0.3551,10,J.Jasinskio (Nr. 9) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.6081,278,0.582,6,Pamėnkalnio (Nr. 8) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.3919,179,0.375,4,Pamėnkalnio (Nr. 8) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5491,497,0.5258,12,Birutės (Nr. 7) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4509,412,0.4318,6,Birutės (Nr. 7) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5497,359,0.5196,39,Vytauto (Nr. 6) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4503,317,0.4256,9,Vytauto (Nr. 6) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5312,481,0.5128,21,Liubarto (Nr. 5) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4688,428,0.4525,15,Liubarto (Nr. 5) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5345,354,0.507,10,Sėlių (Nr. 4) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4655,309,0.4415,8,Sėlių (Nr. 4) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5165,624,0.4973,32,Saltoniškių (Nr. 3) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4835,593,0.4655,21,Saltoniškių (Nr. 3) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.596,350,0.5825,10,Gedimino (Nr. 2) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.404,237,0.3948,7,Gedimino (Nr. 2) apylinkė
Audrius Butkevičius,Naujamiesčio (Nr. 1) apygardos,0.5123,429,0.4917,72,Kaštonų (Nr. 1) apylinkė
Andrius Kubilius,Naujamiesčio (Nr. 1) apygardos,0.4877,385,0.4681,92,Kaštonų (Nr. 1) apylinkė
Algis Kašėta,Varėnos Eišiškių (Nr. 70) apygardos,0.956,399,0.9255,36,Senosios Varėnos (Nr. 39) apylinkė
Leonard Talmont,Varėnos Eišiškių (Nr. 70) apygardos,0.044,18,0.0426,2,Senosios Varėnos (Nr. 39) apylinkė
Romualdas Ozolas,Dzūkijos (Nr. 69) apygardos,0.2299,80,0.2103,6,Nemunaičio (Nr. 50) apylinkė
Ignas Aleškevičius,Dzūkijos (Nr. 69) apygardos,0.7701,223,0.7042,65,Nemunaičio (Nr. 50) apylinkė
Algirdas Butkevičius,Vilkaviškio (Nr. 68) apygardos,0.4074,102,0.3866,19,Gudelių (Nr. 44) apylinkė
Jonas Mačys,Vilkaviškio (Nr. 68) apygardos,0.5926,153,0.5623,23,Gudelių (Nr. 44) apylinkė
Sigitas Urbonas,Prienų (Nr. 67) apygardos,0.5866,277,0.5519,21,Stakliškių (Nr. 34) apylinkė
Leonas Vaidotas Ašmantas,Prienų (Nr. 67) apygardos,0.4134,187,0.3889,23,Stakliškių (Nr. 34) apylinkė
Vladas Vilimas,Kauno Kėdainių (Nr. 65) apygardos,0.6834,299,0.6269,27,Romainių (Nr. 127) apylinkė
Leonas Milčius,Kauno Kėdainių (Nr. 65) apygardos,0.3166,146,0.2904,5,Romainių (Nr. 127) apylinkė
Arvydas Vidžiūnas,Šakių (Nr. 64) apygardos,0.5308,380,0.5012,51,Kudirkos Naumiesčio (Nr. 38) apylinkė
Virmantas Velikonis,Šakių (Nr. 64) apygardos,0.4692,342,0.443,39,Kudirkos Naumiesčio (Nr. 38) apylinkė
Juozas Olekas,Suvalkijos (Nr. 63) apygardos,0.6711,610,0.65,53,Kalvarijos Rytinė (Nr. 54) apylinkė
Sigitas Slavickas,Suvalkijos (Nr. 63) apygardos,0.3289,310,0.3186,15,Kalvarijos Rytinė (Nr. 54) apylinkė
Antanas Račas,Jurbarko (Nr. 62) apygardos,0.6117,474,0.5739,19,Naujamiesčio (Nr. 31) apylinkė
Stasys Makūnas,Jurbarko (Nr. 62) apygardos,0.3883,292,0.3644,21,Naujamiesčio (Nr. 31) apylinkė
Algimantas Salamakinas,Kėdainių (Nr. 43) apygardos,0.582,180,0.5656,1,Dotnuvėlės (Nr. 54) apylinkė
Juozas Gaidamavičius,Kėdainių (Nr. 43) apygardos,0.418,130,0.4063,0,Dotnuvėlės (Nr. 54) apylinkė
Vytautas Petras Knašys,Raseinių (Nr. 42) apygardos,0.7125,51,0.7125,6,Bebirvos (Nr. 42) apylinkė
Liudas Mažylis,Raseinių (Nr. 42) apygardos,0.2875,22,0.2875,1,Bebirvos (Nr. 42) apylinkė
Juozas Listavičius,Kelmės (Nr. 41) apygardos,0.6321,89,0.61,33,Žalpių (Nr. 41) apylinkė
Zenonas Mačernius,Kelmės (Nr. 41) apygardos,0.3679,67,0.355,4,Žalpių (Nr. 41) apylinkė
Jadvyga Dunauskaitė,Akmenės Joniškio (Nr. 39) apygardos,0.5321,104,0.5202,12,Stungių (Nr. 23) apylinkė
Eugenija Meškienė,Akmenės Joniškio (Nr. 39) apygardos,0.4679,93,0.4574,9,Stungių (Nr. 23) apylinkė
Sigitas Kaktys,Mažeikių (Nr. 38) apygardos,0.6188,98,0.5685,14,Krakių (Nr. 31) apylinkė
Jonas Virkutis,Mažeikių (Nr. 38) apygardos,0.3812,62,0.3503,7,Krakių (Nr. 31) apylinkė
Vaclovas Lapė,Skuodo Mažeikių (Nr. 37) apygardos,0.3922,36,0.3571,4,Lūšės (Nr. 34) apylinkė
Odeta Šiaulienė,Skuodo Mažeikių (Nr. 37) apygardos,0.6078,60,0.5536,2,Lūšės (Nr. 34) apylinkė
Antanas Švitra,Kretingos (Nr. 36) apygardos,0.75,51,0.7286,0,Valėnų (Nr. 38) apylinkė
Ignacas Stasys Uždavinys,Kretingos (Nr. 36) apygardos,0.25,17,0.2429,0,Valėnų (Nr. 38) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.656,147,0.6212,17,Žlibinų (Nr. 35) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.344,79,0.3258,7,Žlibinų (Nr. 35) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.7231,212,0.7025,10,Drąslaukio (Nr. 35) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.2769,82,0.269,3,Drąslaukio (Nr. 35) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3671,68,0.347,8,Dauglaukio (Nr. 34) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.6329,122,0.5982,9,Dauglaukio (Nr. 34) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.5819,125,0.5357,10,Baltrušaičių (Nr. 33) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.4181,86,0.3849,11,Baltrušaičių (Nr. 33) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.4944,41,0.4835,3,Eičių (Nr. 32) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.5056,41,0.4945,4,Eičių (Nr. 32) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.7246,149,0.6757,1,Kunigiškių (Nr. 31) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.2754,56,0.2568,1,Kunigiškių (Nr. 31) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.6034,163,0.5591,12,Gaurės (Nr. 30) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.3966,109,0.3674,6,Gaurės (Nr. 30) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.6786,101,0.6298,13,Eidintų (Nr. 29) apylinkė
